Actual,Predicted
5,2.6160178
11,7.711855
8,5.8457847
1,5.151948
12,6.257103
0,4.516411
6,2.4714081
1,2.0450935
12,10.260369
10,8.062798
15,2.6992173
0,11.347164
14,15.218405
6,8.305123
7,12.507603
3,3.3814547
20,8.07471
5,3.5797198
5,5.134065
24,9.040622
7,14.972406
4,12.432706
2,16.649527
6,3.4125335
11,4.0591354
2,3.0679665
7,0.48801696
11,11.007923
3,6.3993754
18,12.586817
13,14.042339
1,0.7479657
2,1.0363145
3,18.763294
16,7.5262084
2,5.639483
6,6.5322194
15,4.9758725
14,15.137439
11,5.025526
4,12.252083
1,2.2445018
0,2.5266132
6,1.4346263
5,0.504886
4,3.9706025
3,6.519629
2,1.241714
0,6.3808084
6,3.9314165
3,5.8435693
5,6.173551
1,4.920091
2,1.9764916
7,13.849134
1,1.7775596
7,1.714333
0,1.3767357
0,-0.6858825
19,3.3317838
9,16.656296
1,7.126794
7,2.8548942
1,11.063369
16,7.3464894
5,3.918303
9,11.408425
2,2.5722716
7,3.6587367
55,4.89895
17,6.7580605
14,5.192359
4,7.102333
8,4.969254
39,13.851656
10,8.698911
4,-1.7695351
12,10.989735
7,6.7280006
6,6.0746164
15,25.325905
13,3.7133012
11,4.816971
13,4.9827104
8,9.5649
9,5.681002
5,4.457891
21,19.381264
5,-0.36725172
5,8.535423
12,22.964808
17,3.8892558
4,3.2097213
19,4.849679
3,1.1795173
12,15.408892
1,8.404269
5,1.3919182
1,0.5131876
4,11.634161
9,4.9124417
18,8.975565
3,3.3860145
9,4.539867
0,3.7751606
15,5.2090755
10,22.624882
17,8.848154
10,5.755704
2,9.494494
0,5.305271
1,12.097136
1,5.401535
1,5.3292136
2,4.2908845
4,9.792948
9,7.910037
6,11.788113
1,6.3969784
2,3.9118245
9,5.9335413
3,4.103897
1,2.3595264
5,9.529912
2,4.807543
9,6.655518
1,1.7425926
1,4.0260324
0,4.757469
0,2.8662555
2,1.0600436
4,0.81082815
9,15.116125
4,5.1775346
26,10.892052
14,15.639661
0,11.641638
0,3.592544
7,5.6367846
16,15.675193
2,4.598495
2,17.98575
1,8.109629
1,3.6383038
18,5.7564335
5,11.902775
7,14.1441145
33,3.4069495
0,3.8038747
0,2.5892835
1,10.109501
0,6.8332186
0,4.1836066
3,1.452015
6,-0.46515265
1,8.290577
0,0.17785095
4,0.79686576
0,5.3225346
5,-0.36873356
8,6.9876556
0,1.1627834
0,7.790469
1,4.83471
1,3.090876
1,6.429579
6,3.1418555
0,1.43863
1,3.9968936
14,6.668242
6,6.480975
2,7.635968
1,1.6078036
0,0.38549796
0,8.923785
6,5.695611
3,2.538034
10,13.920955
1,3.5263548
5,13.203761
4,1.2528403
5,8.497173
3,8.720099
2,5.5092735
3,0.29998294
35,4.294885
0,-1.9406853
12,-2.7084951
7,11.956642
1,1.5045351
3,-3.0348182
31,6.5578365
0,-3.3481462
34,3.6378396
3,-0.5604816
20,8.599163
1,0.32270715
8,6.897653
0,1.9222003
3,7.8986764
9,4.8479934
10,4.9631233
2,5.9698386
1,4.3694725
2,7.8420153
3,1.2703897
0,2.8487387
2,1.4518301
2,8.304169
3,8.988401
9,6.8208375
4,6.8691764
8,13.768595
14,8.7385645
8,5.511061
7,11.014763
9,3.0145898
3,4.9543047
0,4.546221
5,14.286219
0,4.767591
1,2.0158134
3,5.168918
0,-0.7851761
0,4.967369
10,6.5353675
1,7.050676
11,11.151292
6,7.7012215
3,12.51282
1,4.1169767
3,1.8070931
5,2.0638552
5,15.689736
3,4.195814
5,5.3354836
18,3.2515519
5,10.371228
1,2.7385473
1,9.544398
4,3.7450864
14,10.894388
1,8.887568
0,2.6688628
2,4.0246215
41,12.066524
12,2.791337
20,1.4645154
1,5.589384
8,7.1785717
2,1.3063803
2,3.1009648
7,3.0409372
3,5.933404
1,7.0744834
5,4.633733
11,4.5868673
0,1.0123669
8,12.5829935
0,4.0456524
6,8.591357
4,8.7424555
7,9.081622
4,6.05119
1,0.13296455
10,6.1666455
4,3.4714558
8,7.219325
4,13.447321
1,7.564227
10,15.69062
9,2.308229
13,6.1630797
3,7.1573596
0,12.540519
14,4.973868
24,14.323323
3,11.847889
34,22.921959
8,4.49109
3,3.207657
4,5.9731355
13,15.306586
12,15.889667
3,3.8707898
20,10.6728
1,4.782725
5,2.5466168
9,4.8619747
3,11.056803
5,8.211281
4,-0.015814036
14,13.523494
5,5.685695
11,5.217073
7,5.7665324
5,4.148345
0,3.8961146
0,5.7398415
5,5.7667184
12,4.884733
23,19.975914
0,-0.96515125
11,7.3546405
6,7.6015816
2,16.268284
0,4.374012
48,5.383601
13,3.070147
3,10.346984
2,10.296203
0,0.057322066
10,8.8020525
7,3.6541834
18,1.4801772
4,5.5689116
16,16.663052
4,5.742608
3,8.811999
8,-0.49643603
3,-2.1453693
10,7.2061176
7,5.480387
27,22.410728
13,1.0609186
2,9.0607195
25,8.981685
4,7.4918413
5,1.5480635
2,-0.3927396
6,5.0312243
6,3.60317
0,0.93792224
8,3.9987717
2,5.0144753
3,15.020151
12,2.9743962
8,8.886842
1,3.411391
11,10.698184
18,2.549728
1,3.0536487
12,4.768307
9,6.1996284
22,3.4506536
0,-1.5524541
0,2.0849555
4,2.6989772
4,8.419024
2,6.114456
1,7.8470254
36,4.691803
0,13.257017
0,-2.5300155
0,1.706899
12,7.1605124
0,1.5643675
3,3.435147
4,6.9797144
2,14.570899
4,4.530457
1,2.8759506
2,5.3462296
1,1.6157427
0,10.219472
0,9.393446
0,0.52788377
1,4.842557
1,5.918143
8,4.785061
2,3.639464
0,5.9339347
1,4.3894672
8,10.622851
5,9.389342
8,10.712515
5,17.320778
6,9.948607
2,2.1872408
2,5.3562374
7,12.488497
5,2.7656746
5,8.537775
3,5.562033
3,8.994569
16,10.41655
0,14.800191
6,3.4111419
1,-1.0957587
1,2.887207
8,10.681702
3,9.1400385
0,6.5820394
0,3.855013
2,5.3854003
15,6.452644
4,9.50983
1,3.3992152
1,-1.3210242
9,11.565097
8,5.9730396
2,4.2046843
4,3.511981
2,-0.99785745
1,1.6804507
9,6.82467
8,9.4640045
24,1.0526452
2,3.7903545
1,5.622842
17,13.282165
5,3.728794
0,2.4190369
5,10.012648
15,4.366518
2,5.75007
3,3.5901458
0,9.016369
0,10.984412
8,11.127687
7,0.54111266
5,2.1543734
2,8.885967
3,3.9079762
16,5.208086
1,2.2011683
17,7.227915
7,2.9994576
26,9.925317
14,5.0609236
8,6.039928
4,-3.0296397
8,20.292904
3,10.408309
2,3.0621378
5,8.714273
11,8.070846
16,4.200853
10,8.970636
3,9.639541
8,12.533659
0,5.965245
11,1.938465
9,4.041417
1,8.170772
3,3.0239663
3,3.2402382
3,6.040202
2,8.544293
12,2.7248282
12,7.298119
1,5.578767
8,13.735124
62,17.49662
14,9.734523
0,8.841833
8,18.20725
2,4.724745
4,0.63071525
4,5.143663
22,5.344721
7,3.8059115
11,8.30943
2,-5.7107663
1,6.348569
9,11.448138
6,0.52890486
21,1.6276752
25,19.505838
8,9.2806015
6,2.9993877
11,3.9462023
56,5.9704843
10,13.828199
2,5.7581286
4,15.745938
3,3.9239426
4,3.4617414
8,6.2965045
12,5.8692765
9,5.5553226
3,18.033213
0,1.748328
1,4.0727544
0,-2.0394075
13,3.7066998
1,2.5193632
2,2.71433
2,3.1759644
50,2.6193414
5,6.6523304
6,4.4702015
8,4.846697
6,3.835232
7,5.0044723
2,1.7489597
2,7.8398204
3,5.1325593
4,10.113502
9,1.7972143
0,4.701503
0,2.2359753
3,8.235722
1,1.5572766
11,4.407018
3,0.5874091
7,2.59817
3,15.567154
2,7.0048223
14,9.852821
8,15.93737
37,17.056505
0,-1.7851824
6,3.9709566
4,9.380982
43,15.487427
2,6.0741115
8,5.4711185
14,6.282232
16,24.561838
7,4.6299496
17,4.3603344
10,10.06579
16,2.3368547
3,6.719212
4,4.7165794
3,16.764763
25,12.154487
1,6.8193603
0,6.9883394
7,8.06016
3,11.718146
6,5.029202
18,9.891829
0,5.688436
2,4.091975
0,-2.7174854
1,10.592483
10,5.365059
2,-2.085506
1,-2.9820046
9,7.1433735
1,0.7386899
5,4.135049
1,2.218821
2,5.2747064
10,-1.226363
0,12.989065
3,8.577806
0,5.765592
3,11.011858
6,4.893937
25,14.084263
6,7.312626
13,22.762867
1,7.3084373
2,7.300118
1,0.6693544
5,11.756459
4,3.1907184
3,6.8197837
4,-2.8749437
5,6.027389
14,1.3855609
2,3.3342168
6,6.8543077
11,6.4595995
3,0.31822833
27,9.406536
6,7.551912
4,2.9999406
7,13.990585
18,7.338655
10,1.9331295
18,8.644901
0,-3.4777548
0,4.894636
6,15.86434
1,12.860708
3,1.8667088
4,5.38996
4,0.94298905
1,1.9540594
10,9.690597
15,1.7785875
8,7.921761
5,2.6137733
17,12.966147
3,5.2233324
1,6.2035213
0,1.7668275
0,4.671914
11,4.840131
19,13.891849
14,10.793988
3,7.385785
6,6.776513
5,4.859977
5,5.3148665
0,-0.5886214
4,5.9669294
2,7.8385944
5,7.246677
0,3.7509422
18,6.811082
1,-3.1067173
52,3.4849503
7,-1.2825698
4,1.8469656
46,14.457881
21,12.971711
4,1.7138197
2,6.3654747
29,13.684565
0,8.396074
4,2.6075392
2,5.91914
2,1.4448795
7,6.714698
7,6.4910383
1,9.455228
9,0.5564863
4,0.55675125
12,8.327448
0,0.9670541
7,8.620276
1,2.7502313
2,7.271321
5,1.6924895
8,0.74170285
14,10.05218
0,2.8596795
13,7.8684697
18,16.881836
10,7.5068483
13,4.143193
5,6.59248
12,8.971608
3,3.1092277
1,5.1055427
1,-3.5287595
4,1.9914594
42,4.6360893
14,7.389359
20,1.8772248
8,1.9076647
9,11.331596
12,5.2137947
0,9.804382
18,8.486746
5,12.848561
8,13.953363
7,2.3299272
6,4.592242
6,15.511882
11,13.88272
3,-1.0932895
1,6.4850593
17,16.345213
2,12.955803
0,13.35173
2,11.660564
5,9.941435
0,4.598434
0,6.33302
7,-0.011688389
7,7.504709
4,4.721303
8,3.6849964
13,13.990921
10,20.708155
9,12.770371
19,12.567114
17,15.589169
7,18.05911
5,20.650913
11,11.496077
3,4.285463
6,15.352882
6,5.66274
1,11.940842
10,14.907409
3,-0.97288716
10,14.189851
2,2.4458928
1,5.1551075
2,12.76405
1,9.283119
0,7.040612
1,5.6890182
2,0.40680674
0,6.017408
6,4.032515
1,-0.37407857
1,1.8865156
0,9.190686
14,8.535238
1,3.4506834
3,5.619681
1,-2.221158
1,5.3513775
0,7.4707475
3,7.310502
32,5.03522
1,-1.4967142
1,3.7250226
0,3.6153603
16,1.3832023
6,-1.2893487
14,12.937475
0,1.0882066
16,12.031342
1,10.057088
0,3.677539
0,0.6869727
0,2.1944814
0,-3.738425
17,10.35844
8,5.3732967
58,2.6892903
4,0.9737277
2,7.076421
13,-0.8588517
3,2.6751297
9,5.090639
7,2.831766
22,9.105603
4,6.669955
5,3.235739
9,11.033109
0,6.6701627
8,3.690127
7,1.424166
3,2.558116
1,-0.098568484
4,13.700373
13,5.29356
2,-0.9561795
1,1.5526265
10,7.7165856
9,17.177425
5,0.2783469
3,13.687408
19,16.362984
4,5.989724
40,12.350313
25,4.8557916
1,1.8745605
1,6.3109026
3,4.6798615
5,6.142953
6,5.209887
34,8.368763
5,4.265806
6,4.450521
4,2.9228702
15,8.259936
5,4.950836
6,8.900635
6,6.923913
8,8.169534
6,2.3927295
27,-2.4134874
6,1.0804764
3,8.573441
4,3.7998438
3,5.037362
15,2.6098921
2,12.550628
22,7.7039876
8,2.7027955
0,2.8157902
8,2.168882
5,1.5898768
36,10.691112
6,7.921544
10,1.6151843
10,13.200512
16,5.4323053
7,11.264831
10,2.7570498
1,6.6149154
4,6.5227942
14,18.00458
2,7.9778886
19,10.57908
4,0.98526603
26,6.226132
33,8.354693
2,4.336256
4,6.9693093
5,8.92343
4,11.997996
20,5.4504037
4,8.967285
11,14.455566
5,1.1651255
8,7.970906
2,3.034124
3,2.9052064
14,2.3203385
7,0.31846943
7,6.5473757
6,2.8775969
11,13.171703
5,1.295678
9,-2.435816
5,1.610254
4,12.306586
2,2.6075683
1,4.880127
2,5.147151
4,1.9447764
3,-0.8163486
1,0.33819848
0,1.131456
0,-2.1715546
0,1.4414722
4,3.3887546
3,9.937027
22,7.776227
10,15.281353
11,7.956214
7,12.348705
2,23.54611
4,4.7186594
6,9.669051
11,8.95631
1,2.4376955
3,1.1359403
37,3.7835114
3,3.2269106
17,10.168306
13,9.860157
10,11.331429
6,3.7518244
16,8.637647
8,6.0495734
8,9.164761
37,5.3326564
0,8.397824
9,3.4608986
4,3.32629
5,7.9458523
3,7.519353
2,11.72494
2,5.697071
6,10.628617
1,7.634847
0,2.5644042
1,10.712472
1,10.48339
3,5.618958
4,20.659012
5,2.9906313
26,5.6482882
3,11.656093
4,4.375546
0,3.3676968
1,2.9826875
9,0.22227085
4,4.0230145
0,5.466894
23,2.8787572
14,7.3813324
1,7.344771
0,-1.0361198
0,0.7169984
1,-1.9190513
11,2.1074367
6,2.459559
1,5.552562
12,3.2156181
4,4.9220915
8,4.0390525
21,5.279271
2,7.410968
0,7.4905896
3,5.607583
3,8.254307
10,6.4074125
8,3.769956
5,2.7594142
15,10.250695
3,4.1726604
2,9.841808
0,5.450161
3,13.318275
0,2.7752433
3,14.930442
0,1.4013821
4,5.69246
15,9.794022
14,5.472059
0,4.0008483
0,13.713828
4,2.0392222
0,5.505783
8,1.2562269
5,4.4267716
3,0.08892251
3,5.8661566
0,8.23795
4,10.775596
6,3.8464813
42,21.973299
21,5.051881
28,2.7303014
12,11.851066
2,-1.3243419
1,20.388758
7,1.4782115
3,7.3238945
11,3.063155
2,-1.9725493
9,3.8307784
6,4.136592
1,7.3855443
16,7.799204
0,12.152858
4,0.12613994
2,4.2785454
7,2.5196826
0,10.806327
1,-0.47040686
1,1.6312417
9,8.037278
20,-6.9143395
2,2.2458172
5,5.8766313
13,2.9675243
6,8.546121
10,4.8757744
1,2.8007586
17,17.036676
8,3.544601
12,5.7423263
3,5.722052
27,4.443629
22,3.7982113
5,6.6168046
15,5.3516984
30,10.249374
4,10.434548
5,7.544489
0,3.2818367
7,8.653149
5,3.928949
2,8.402525
37,7.8343377
14,3.056339
10,2.5467894
8,1.3240523
3,3.9001424
4,10.9976
1,0.62925184
12,3.4212155
4,4.872871
2,4.5614223
2,7.237652
15,5.921256
31,9.43954
6,3.313019
7,8.814865
6,3.8431818
34,3.4343195
41,6.4378157
2,1.6324581
1,3.1742525
6,7.9943266
4,-1.4559724
7,3.7105534
4,8.035499
12,1.5232836
2,9.326668
17,15.825081
4,9.215647
39,4.7460337
0,-0.7805773
9,13.471331
1,-0.38630638
1,0.6343544
1,-0.73425734
1,-2.2858107
0,-0.059715673
0,1.4465635
4,2.8549347
7,19.838522
9,3.6674137
43,7.459456
15,5.430722
16,8.92277
6,9.502129
7,7.726017
12,9.239134
30,12.79879
19,0.9597182
1,5.29081
21,14.453517
36,11.714839
8,14.03493
4,1.0401857
5,7.456064
32,19.509773
23,10.170154
10,-0.6030648
44,4.90046
3,1.8723342
5,5.7874713
6,6.9857225
0,5.197451
1,3.3289282
13,3.1940756
3,5.3281155
0,3.0437062
0,4.6711745
7,5.6106477
0,4.2789025
1,-2.4714675
2,3.38461
0,2.1803746
1,0.5395919
1,8.120512
4,3.1449032
37,5.559499
60,9.113129
1,2.4045722
6,5.1505804
0,4.507022
7,7.113858
1,6.8461885
1,6.916685
1,1.6283545
1,4.7126637
5,21.008331
0,-1.3815701
0,5.354256
3,4.691884
8,5.3776727
8,12.405666
9,2.4615805
2,9.320067
10,0.010489211
7,4.248478
20,4.774088
5,7.1650147
4,2.3067753
1,7.2206964
1,1.1788373
19,16.540436
30,7.3960876
6,9.229945
28,4.7698493
3,1.6764547
3,4.302008
0,-0.4206936
5,0.7311621
1,3.4263515
2,3.5160668
2,10.657914
10,8.30012
2,9.006022
1,0.58079803
2,8.61365
7,0.35082862
7,4.770169
2,6.328955
2,1.4960128
9,13.286933
6,1.7587196
1,4.4481444
6,4.399383
16,9.826909
2,5.2340217
1,3.672232
4,8.66398
12,7.991064
1,3.8120024
31,2.3759527
4,5.7888227
11,4.4324994
36,7.469112
2,4.7732
9,5.0236683
18,8.471202
10,7.062296
1,0.7143918
8,6.0370994
16,3.7882206
3,6.2355294
3,3.763017
1,3.0500088
3,6.608443
9,7.2216754
3,5.439413
24,-2.2752984
3,4.773542
15,4.709992
39,12.965784
11,6.2481976
2,13.15112
12,5.8996778
2,4.0680614
8,13.761099
4,6.2895617
11,6.164691
0,-0.3491497
49,14.709848
8,2.2815077
5,1.9716185
15,5.5792193
8,8.432394
3,-0.8256943
2,7.9144053
1,1.3524864
4,7.135029
2,2.8358686
1,5.065975
1,4.109445
9,7.1479745
3,6.5042443
0,4.0086737
1,7.2017493
0,4.6200147
9,7.513658
24,5.072495
6,5.7816734
0,4.8423357
2,3.9230688
1,2.3384411
2,4.264085
18,10.844615
5,9.778792
0,9.341766
1,-0.5681008
11,16.249279
3,7.1229715
15,15.133173
18,11.076613
6,-0.28552625
2,13.75521
13,6.6212506
24,20.203697
3,2.567159
32,11.142339
31,14.311463
0,12.516228
20,16.857393
0,1.2678224
33,18.656134
0,4.444034
7,6.961244
0,-1.848691
3,6.00536
5,11.409469
2,2.1459856
13,9.262458
1,-0.44129646
1,-0.36839497
0,6.720613
1,5.9274864
8,5.7335305
3,14.381054
1,2.2591717
3,1.9730722
2,11.189059
12,-0.18823324
2,6.2256966
7,0.53071976
0,2.1547577
19,2.8086903
2,-2.8077083
10,4.0303235
11,4.625052
9,18.472212
0,-0.6392935
5,0.7559293
0,2.0113082
47,5.731163
0,-1.3794509
7,6.565721
11,11.049798
6,11.05366
24,13.433574
4,2.1517663
6,2.2268565
36,17.383663
2,6.723452
8,7.0721993
21,5.812418
7,8.143382
10,6.5045238
4,2.0412374
20,7.3954144
5,4.335272
24,6.9448442
3,12.83382
18,4.1174927
8,5.758489
4,8.621727
13,5.47256
1,7.0763354
15,7.182106
7,6.0098915
4,1.9686505
12,10.469576
3,0.45364586
11,3.4829843
2,8.897078
7,5.1679564
5,2.046822
20,10.663726
7,2.960942
1,6.7042284
6,12.151664
17,8.548089
0,1.5172968
1,3.611823
1,1.1368634
1,9.38601
3,2.426792
2,4.880513
4,5.9540358
9,6.7851205
4,9.856515
16,7.6863165
2,7.3419595
6,11.838982
4,5.2481837
1,2.2046366
7,6.48346
24,1.4688326
7,4.6016006
2,2.1894348
18,12.865476
0,2.5114493
17,-1.7491792
23,1.7251328
0,0.1653155
25,0.23527128
0,3.5352283
11,5.708852
1,1.3607293
34,3.970102
14,8.715037
8,12.742345
16,10.955584
15,15.094065
22,5.067519
3,11.545249
14,2.9252138
0,2.195499
9,8.345603
3,7.7765985
18,4.841183
7,5.8848963
16,6.542915
2,1.9774594
12,8.420798
2,7.8482437
1,3.6257641
9,7.8651805
12,-0.64245814
31,5.1089787
11,5.9314737
26,10.362683
11,2.0793815
7,1.8823397
5,1.4560342
2,12.120485
6,8.428423
6,12.095337
10,18.097
38,15.907557
1,10.345881
14,2.763215
4,7.644905
18,16.83756
30,16.484972
16,13.41876
10,22.39832
0,1.5487871
9,9.844195
9,17.984186
2,6.7407994
2,8.753247
3,3.9602122
39,10.07609
37,9.029207
2,21.405083
43,7.111111
7,3.3360574
8,9.589624
0,4.1874433
7,9.292217
16,10.709455
16,13.736033
22,5.1884594
0,4.5688734
3,2.6967378
1,4.70329
5,1.6215162
4,6.9422917
10,9.949196
9,8.547176
14,19.65111
5,2.7140415
0,4.140004
0,7.266053
0,1.0668895
0,12.904104
3,2.877372
1,3.2940528
23,9.122203
0,2.3516648
1,3.103565
0,5.226708
14,13.423122
0,1.092957
0,0.16890396
1,2.7743497
0,3.5036876
1,4.152756
6,2.9489772
1,6.3801656
1,5.7422743
3,4.7501774
2,8.054498
1,5.21398
0,0.8434619
6,9.651252
1,4.0716677
1,-0.92198366
9,4.49148
7,8.124647
7,6.2342324
4,9.430993
25,15.465388
25,1.0478777
0,-0.19201742
16,12.633387
0,3.29114
5,6.679475
0,0.64092606
0,-2.8205156
0,4.4094353
4,2.2001855
3,9.055773
4,0.32204312
4,5.541698
5,6.9167647
10,9.471243
0,-1.3455606
2,4.200941
7,6.819093
19,9.0531645
10,8.570051
19,9.825902
17,8.602152
6,15.134449
13,4.364837
1,9.701897
25,9.200208
9,11.087145
6,3.8061156
21,6.021659
26,4.968802
12,6.3224487
14,20.583876
2,12.480059
3,10.180725
7,0.010766521
4,1.93544
0,2.73596
0,1.7037543
3,8.0000105
8,7.7396455
14,0.44494954
7,1.6810172
0,3.8524303
3,0.4731527
3,1.6404839
11,6.032466
17,7.181386
1,4.8726044
17,11.063314
2,2.2952206
1,6.2768264
19,12.495314
57,12.046823
2,4.6880856
30,0.16161345
6,10.416887
39,28.139053
1,9.032622
8,10.581769
3,11.404134
29,15.777004
0,3.3775544
2,1.1562103
15,10.43523
9,14.559702
12,8.971728
13,6.9320874
1,-1.3938686
6,3.5973284
9,9.339401
15,29.471972
1,-0.6774182
6,10.837378
6,1.8160536
6,0.8972579
5,13.814187
1,3.767829
5,8.171662
4,10.478485
21,0.8209951
7,10.471613
7,3.0224023
2,2.7894747
6,0.5870473
2,1.27122
38,10.511534
29,3.742752
17,13.147544
2,2.0591123
1,4.515319
6,3.904928
6,4.668348
11,4.540994
10,3.4305866
9,29.06303
5,6.3853307
17,5.807421
15,4.751921
1,1.4378116
5,14.953544
1,6.7942095
11,7.2933774
13,5.1526384
6,11.384268
1,-4.339788
23,7.8442903
23,17.56126
12,5.4892383
1,3.0272722
0,3.6837523
5,8.457143
47,18.38949
15,9.963184
0,-0.41526368
3,7.519056
10,6.7499533
21,15.578573
17,15.21702
0,2.169743
5,2.133411
14,1.4013416
7,6.434616
7,3.7797122
9,3.3005426
23,7.0574226
19,12.653957
3,1.4486871
4,3.2730458
0,4.969632
1,4.165728
0,3.3941896
2,-1.4529471
3,10.645908
5,4.5308113
9,1.8932047
8,3.3655052
9,4.7943196
3,4.3797183
0,1.565442
0,1.6718527
0,1.6939507
1,11.970706
3,7.8088717
2,5.2310343
4,9.083361
3,15.466376
5,8.214768
0,5.5221643
1,-0.7374045
0,-1.2825345
0,1.5493426
0,0.13101183
42,12.467762
1,-0.014033911
12,8.9251995
21,6.885708
20,6.907384
25,15.353583
3,7.146061
2,8.483614
13,1.9999675
41,13.113322
27,0.45712623
12,8.18809
8,0.050528705
25,8.298795
49,12.437891
0,1.4186432
20,8.5886755
3,-0.5967484
6,7.9273825
6,6.4976625
2,4.703309
6,9.290869
7,5.1179266
14,12.6332
5,11.584551
7,16.91391
1,2.9453018
5,2.3370068
2,6.898378
6,0.7455565
0,2.9990826
2,11.862797
