Actual,Predicted
11,10.866818
1,2.5136144
5,-1.4860559
1,-1.7232196
6,9.896658
4,7.683378
9,5.7437186
13,4.8105397
1,5.076464
3,7.803878
16,14.018084
7,11.602017
19,6.997672
10,7.4296694
7,5.2050486
4,2.8405437
4,4.2566395
27,7.036082
10,7.914588
12,18.47302
3,7.6468306
5,7.4584293
3,2.609057
3,5.376624
9,12.701016
15,2.3257217
0,6.4733644
7,1.985012
1,7.8972363
5,5.174946
2,4.4095345
17,5.0782137
11,6.9130874
5,11.638325
19,6.994878
13,6.7982445
6,3.5777986
9,10.212251
1,4.870607
19,2.2350435
5,3.535981
1,5.3214116
10,7.003747
21,8.374964
0,2.9796576
18,6.91096
3,9.600658
5,3.886435
5,8.638746
0,4.9279075
28,11.387991
31,12.565722
7,3.7874029
4,9.171796
28,28.189457
0,6.9092784
9,3.5826797
7,8.873352
8,8.079898
1,11.037616
4,7.968784
0,3.7646942
5,8.909854
5,16.148535
5,4.020168
1,4.953248
0,1.2835654
5,5.5835714
0,11.911038
10,4.430862
1,1.6255393
4,11.890685
3,6.340807
7,7.2529244
16,4.3529344
5,4.5968523
17,29.242554
2,9.344105
1,10.901823
6,7.328868
3,3.4345038
3,13.686926
41,6.6879177
19,5.469668
1,2.2070925
12,7.794443
8,5.7948136
1,5.4877195
9,5.536815
2,4.8324633
9,7.5355086
8,7.0355773
7,5.866702
13,21.825441
5,6.23304
2,4.597652
29,5.5759306
13,5.862546
48,6.362033
0,6.3765574
7,3.4352696
3,6.184389
0,2.9996283
6,4.745075
13,7.462042
3,5.097294
0,4.2802234
0,0.6153433
26,19.658146
15,7.0332108
1,3.1881988
3,3.7562606
7,4.6368303
9,2.3103318
33,9.887636
9,0.3953635
2,4.2214103
17,13.139448
9,6.8468814
6,7.5010047
10,5.8214545
6,4.406564
3,7.1745877
0,0.054669373
18,10.576951
5,3.875869
22,17.207735
0,2.4124074
2,9.751452
8,6.2532682
5,8.7174
2,13.351558
8,20.338266
2,5.070392
1,12.339854
4,5.498108
1,5.577751
50,10.389941
6,19.281406
34,5.3252683
4,4.9164724
5,6.1366563
12,3.5888176
21,7.4923587
3,5.173112
0,3.6693463
2,5.1703825
8,19.879326
0,3.147205
1,10.133068
3,5.3643994
0,6.1331487
0,3.6140957
0,6.805965
1,4.5249715
7,9.603413
0,-2.772164
9,9.603568
0,5.706656
2,9.338787
3,2.0279284
0,7.43466
4,3.1705034
1,2.0296962
0,1.4630796
0,9.668779
6,9.28997
0,11.246857
0,1.7838938
0,8.957894
7,10.206334
3,8.864499
2,4.3643436
4,6.2861466
4,6.90827
9,7.435325
4,7.463339
3,8.866345
5,1.7283586
11,9.8014965
8,8.0373335
1,6.5159664
12,8.893145
0,4.504888
6,4.04569
1,0.20360675
12,10.83655
10,5.8733745
15,2.843725
0,6.131594
14,9.636743
6,8.940223
7,9.2448225
3,3.9608364
20,8.023706
5,7.4914293
5,6.8493915
24,12.865811
7,7.1429763
4,10.584801
2,6.242608
6,6.1869607
11,5.9328957
2,6.0340843
7,4.212798
11,7.4655614
3,12.681935
18,7.015611
13,9.43946
1,1.1548522
2,3.9564254
3,10.669175
16,8.170682
2,4.0340953
6,6.2802744
15,12.904063
14,14.400006
11,10.420932
4,9.42512
1,8.22719
0,2.8618968
6,5.3529725
5,4.9663973
4,6.980164
3,5.2287016
2,4.718331
0,8.598806
6,6.077715
3,4.6762114
5,3.4937344
1,4.1497173
2,3.6133459
7,10.807018
1,4.173604
7,3.8989675
0,2.988676
0,2.8681934
19,5.56835
9,7.76922
1,9.357419
7,4.9737105
1,4.5743566
16,7.130753
5,3.2623339
9,12.137708
2,3.4153724
7,5.5072265
55,9.569047
17,12.850642
14,6.0839314
4,7.4931073
8,4.35752
39,35.90917
10,9.07282
4,2.9290848
12,10.39746
7,5.9652214
6,15.738413
15,29.520845
13,3.0977793
11,11.136718
13,4.59276
8,7.2352033
9,4.3970075
5,3.1070056
21,26.205404
5,3.3341217
5,5.8482046
12,20.2691
17,3.9822707
4,3.4878232
19,2.8708546
3,3.892014
12,19.965454
1,6.0363493
5,6.021624
1,7.851437
4,11.073083
9,3.0052598
18,15.884641
3,4.3744645
9,6.5988464
0,3.6712935
15,9.863097
10,11.663822
17,4.909833
10,6.2810273
2,6.2941537
0,4.7922707
1,8.554106
1,5.6152143
1,4.2121353
2,6.367307
4,10.055055
9,11.512398
6,20.03757
1,8.088588
2,6.096128
9,6.785407
3,1.024412
1,5.4797153
5,11.263843
2,5.8755565
9,8.76155
1,3.912094
1,2.158096
0,5.987445
0,0.9096445
2,8.055054
4,4.810447
9,11.659604
4,6.8573837
26,7.9658465
14,16.360563
0,1.9239342
0,5.6701684
7,5.6012344
16,28.44103
2,4.9983616
2,17.415884
1,7.4715805
1,4.030204
18,6.157966
5,16.359245
7,12.005497
33,5.445852
0,2.1809683
0,6.1799765
1,7.963865
0,13.30922
0,11.216214
3,2.5601864
6,4.414906
1,8.870647
0,4.807675
4,3.2315645
0,7.0678973
5,3.468251
8,4.8206778
0,6.2725925
0,7.641999
1,1.320761
1,5.6022844
1,2.825762
6,3.5433304
0,0.5934971
1,9.412122
14,5.605887
6,10.398641
2,3.6178775
1,3.5631747
0,2.9009552
0,0.77721655
6,4.178372
3,4.164763
10,12.964087
1,4.698031
5,9.213361
4,3.8138077
5,5.6456356
3,4.3319125
2,5.5738606
3,4.1975985
35,7.8859005
0,0.16342665
12,3.9581146
7,6.8200727
1,1.4226985
3,4.295942
31,7.7065206
0,1.6259947
34,4.841409
3,4.6141706
20,5.877826
1,1.1113923
8,9.493519
0,0.99738896
3,6.343072
9,9.371715
10,4.0599446
2,4.717181
1,9.503713
2,8.352816
3,3.5578048
0,1.7031482
2,4.792472
2,14.523384
3,9.875437
9,7.4806156
4,6.3351116
8,9.488992
14,4.8002257
8,4.502193
7,11.337028
9,9.259926
3,5.4327316
0,5.485273
5,11.469844
0,8.480497
1,2.264389
3,7.024524
0,3.251269
0,8.008182
10,6.9692535
1,6.680449
11,10.336298
6,12.726057
3,7.3302464
1,6.475468
3,1.9821024
5,3.9959075
5,8.752295
3,17.639599
5,5.0646586
18,5.0943503
5,6.2149277
1,7.360714
1,4.679859
4,2.5352705
14,12.6088915
1,4.8376446
0,2.9548063
2,5.423764
41,5.3979883
12,5.8607464
20,7.718607
1,7.6161976
8,6.201811
2,5.115783
2,6.2148094
7,6.7502494
3,4.2236505
1,5.1026564
5,4.4784646
11,3.4297042
0,1.1685754
8,5.863468
0,3.0142639
6,10.305146
4,7.0614233
7,6.4380064
4,4.2897916
1,2.4181817
10,4.775797
4,2.994264
8,4.4253907
4,11.945369
1,7.3851023
10,14.21876
9,10.986278
13,5.8848724
3,12.349157
0,8.809875
14,5.604065
24,12.8121195
3,6.8666697
34,33.035515
8,9.768214
3,3.0443327
4,6.056065
13,21.876768
12,21.85379
3,3.9861343
20,14.878255
1,2.3571963
5,4.03471
9,4.129212
3,9.101811
5,5.769763
4,4.8188424
14,12.270246
5,5.172305
11,5.0254493
7,5.1174355
5,8.362461
0,1.6676562
0,5.640454
5,3.9350483
12,8.295265
23,23.320236
0,4.2721605
11,14.718091
6,4.429337
2,17.694708
0,4.146474
48,4.4752936
13,6.0187707
3,8.912139
2,10.136212
0,2.8833373
10,4.589264
7,4.7601867
18,5.800045
4,6.504834
16,12.086402
4,6.416552
3,7.1178136
8,2.8410418
3,1.956222
10,6.9938674
7,7.415909
27,24.787796
13,3.4110026
2,3.6668925
25,2.7753773
4,4.581289
5,6.790928
2,2.4603539
6,9.250659
6,5.033597
0,5.3695917
8,6.703941
2,6.771367
3,8.598329
12,5.101214
8,10.935067
1,5.2492247
11,3.5730338
18,2.4893382
1,3.4272077
12,8.462053
9,3.5281126
22,3.428031
0,-0.25943628
0,6.112789
4,4.6731715
4,6.8224754
2,7.043357
1,9.367159
36,9.764255
0,3.8850422
0,0.91413635
0,1.9513291
12,5.6607456
0,5.0979323
3,4.5123606
4,11.736522
2,4.0893846
4,10.273698
1,7.663242
2,6.698235
1,2.8217657
0,5.3039947
0,7.5763016
0,2.8954997
1,8.303263
1,5.4976897
8,4.713063
2,8.411685
0,8.295823
1,7.676022
8,8.77456
5,4.8957105
8,2.9695015
5,14.244164
6,11.897808
2,4.09028
2,14.958639
7,9.889182
5,5.0810533
5,11.255546
3,2.8308656
3,3.753516
16,6.0490947
0,8.805148
6,4.1727085
1,4.3671184
1,2.9470477
8,7.5292587
3,9.471923
0,5.022967
0,3.8402214
2,4.0161257
15,3.969005
4,7.4682384
1,5.487757
1,2.5853713
9,7.498206
8,7.3343625
2,5.5465927
4,0.8286549
2,5.86817
1,2.6396003
9,5.72305
8,6.618315
24,5.2888007
2,2.5646207
1,5.009081
17,13.001959
5,5.017885
0,2.308815
5,7.5114717
15,2.6760676
2,4.0993323
3,8.988067
0,5.146622
0,9.808001
8,5.2766075
7,5.1856875
5,6.9989924
2,9.482597
3,3.7210946
16,6.428338
1,2.7026446
17,17.08166
7,1.2458153
26,6.629201
14,5.0859156
8,3.57102
4,2.1270463
8,15.482424
3,6.983499
2,5.560789
5,7.660909
11,7.132956
16,7.274392
10,6.692989
3,7.684636
8,13.776347
0,4.0750914
11,2.3865268
9,4.6952906
1,4.2678475
3,2.7154522
3,6.5664597
3,6.4302735
2,4.862272
12,4.3904676
12,6.5466747
1,5.97995
8,8.571082
62,19.125187
14,6.3527827
0,7.9156394
8,15.4381895
2,3.3536055
4,4.9668493
4,4.657235
22,11.600056
7,4.4653826
11,6.5420895
2,7.077117
1,1.5384986
9,5.156817
6,3.2928014
21,1.0366901
25,23.6992
8,16.257431
6,3.9862754
11,5.446171
56,20.788027
10,19.645327
2,4.019175
4,10.61113
3,5.887399
4,4.5851803
8,9.802923
12,6.26704
9,6.928017
3,16.321743
0,5.8745437
1,2.2151296
0,4.965662
13,7.1952224
1,4.12934
2,4.4253397
2,3.1961699
50,7.983932
5,5.0537896
6,6.06048
8,5.366894
6,4.8038836
7,8.297863
2,3.1688788
2,7.561723
3,10.996065
4,4.8192825
9,1.1240909
0,5.2193756
0,5.4407454
3,2.5683472
1,3.9446373
11,5.1005125
3,3.0532162
7,3.4387097
3,7.1314945
2,7.996497
14,11.961711
8,14.040668
37,15.327773
0,1.8567959
6,4.3826876
4,5.3291674
43,16.542444
2,4.4301996
8,8.066701
14,15.884527
16,17.31917
7,6.6025577
17,2.917085
10,11.871651
16,4.526644
3,6.2077703
4,6.2623935
3,12.041049
25,8.462842
1,9.843729
0,6.151887
7,10.760169
3,16.437025
6,1.8081217
18,14.191471
0,9.0115595
2,3.3500144
0,1.5070751
1,5.6664743
10,3.7442272
2,1.7585901
1,0.29344237
9,11.265652
1,1.9487233
5,3.3158846
1,7.079476
2,5.472722
10,3.448757
0,7.3447785
3,6.0809264
0,4.1422215
3,11.355883
6,3.971388
25,21.485756
6,6.393114
13,29.12711
1,7.5298357
2,3.2264445
1,4.7640843
5,9.76617
4,3.5035899
3,5.729277
4,-1.3743361
5,4.867854
14,3.2494419
2,7.833221
6,6.592257
11,21.328287
3,4.7974696
27,6.4321504
6,9.594207
4,4.0503616
7,10.900765
18,18.231182
10,2.3861957
18,6.1873283
0,-0.7807867
0,2.8866696
6,7.842103
1,8.605065
3,2.4193587
4,5.4469757
4,2.6151707
1,3.8459978
10,8.750987
15,6.549106
8,7.794934
5,7.70727
17,14.294157
3,3.1621916
1,5.250024
0,5.51927
0,4.5757704
11,6.569072
19,23.346514
14,4.7992
3,7.5946255
6,8.021195
5,7.2804704
5,7.548608
0,5.938996
4,5.7992005
2,7.6944585
5,6.8035264
0,3.7851734
18,18.651087
1,3.5658188
52,6.648829
7,0.60545444
4,1.6795826
46,7.1342006
21,9.37945
4,4.195738
2,7.7422686
29,25.813702
0,6.803449
4,2.2592323
2,3.6193027
2,1.5247191
7,5.3549757
7,6.640835
1,13.025196
9,2.6251407
4,3.473543
12,3.8821518
0,3.0329125
7,4.85702
1,5.141855
2,5.775905
5,2.2777724
8,2.5217707
14,4.376398
0,3.861037
13,5.462284
18,20.952093
10,7.846802
13,2.3040588
5,5.9453464
12,5.453141
3,5.2395835
1,5.543294
1,-0.85188293
4,2.682994
42,5.3835154
14,4.9241776
20,3.9519522
8,2.1284857
9,6.656804
12,8.618893
0,8.027605
18,14.847119
5,13.289135
8,18.134657
7,7.820551
6,5.397971
6,10.583581
11,9.262474
3,3.5627716
1,5.115814
17,15.362477
2,9.198373
0,4.733391
2,6.386368
5,5.085019
0,8.362462
0,7.963572
7,5.402606
7,5.1601844
4,6.696556
8,7.445283
13,17.767847
10,14.26426
9,10.630093
19,17.351698
17,17.256115
7,14.964699
5,16.453455
11,12.343039
3,4.3624463
6,7.048262
6,5.7304273
1,12.980991
10,12.411708
3,3.383868
10,8.358092
2,3.3556325
1,5.3644223
2,11.197735
1,12.717148
0,16.635485
1,2.6550562
2,2.239756
0,7.7652745
6,3.80455
1,5.2117286
1,4.233732
0,2.1718457
14,4.8730965
1,4.3160872
3,5.5840144
1,6.601079
1,6.4191513
0,4.640007
3,7.055245
32,3.7722795
1,3.115569
1,3.9907906
0,5.258684
16,3.9125943
6,2.500702
14,21.451963
0,5.1368217
16,5.4486847
1,5.050241
0,3.438183
0,4.7952204
0,0.7666695
0,2.6304984
17,5.596273
8,4.928789
58,7.288426
4,9.705599
2,4.765102
13,3.184315
3,4.0079775
9,7.58084
7,3.4993942
22,6.947971
4,8.958503
5,3.4286056
9,12.518269
0,1.921917
8,4.5273337
7,5.069444
3,2.2702136
1,1.0844082
4,19.241156
13,10.8669815
2,3.5674243
1,1.6715047
10,6.9981456
9,8.455531
5,5.290091
3,8.922028
19,29.003986
4,7.7014174
40,9.964639
25,4.915819
1,6.261109
1,5.17607
3,12.043247
5,6.5233665
6,6.3869476
34,6.721713
5,5.734437
6,3.376432
4,1.8343437
15,9.45915
5,4.2634087
6,9.791375
6,6.9841905
8,12.77132
6,5.2142973
27,1.354159
6,4.217437
3,9.992567
4,1.7198423
3,4.0092216
15,2.9865959
2,6.9848704
22,8.479987
8,-0.017675262
0,3.9282424
8,3.0619226
5,3.1473794
36,7.9492855
6,8.9968815
10,4.533551
10,15.194411
16,6.792954
7,9.159249
10,4.1400595
1,2.7341862
4,3.4062717
14,18.08496
2,3.9261663
19,9.206499
4,2.489669
26,5.9254785
33,6.543386
2,4.2705517
4,0.5280456
5,9.336674
4,6.393886
20,6.430153
4,12.391944
11,7.4270406
5,7.4328
8,7.8914394
2,4.864262
3,3.0861733
14,6.3229156
7,4.838021
7,5.719121
6,6.0779605
11,16.18544
5,4.246022
9,1.1149161
5,6.2449265
4,11.145039
2,3.624363
1,6.000688
2,5.5576982
4,3.90825
3,3.2796507
1,2.7427442
0,2.5138757
0,0.3108295
0,2.9297967
4,2.6140747
3,9.329884
22,17.010742
10,19.35249
11,6.957305
7,10.453786
2,22.708958
4,4.923424
6,13.205053
11,7.3785167
1,7.1091614
3,2.1147492
37,5.1323833
3,2.244126
17,12.50612
13,13.528721
10,5.9511952
6,4.8479257
16,6.8992734
8,7.3017526
8,10.674675
37,5.660501
0,19.312153
9,3.8397684
4,4.3872576
5,6.1087995
3,7.2695923
2,13.622061
2,4.0567527
6,17.70893
1,3.5336876
0,2.8797684
1,6.6628327
1,12.7555065
3,3.8972127
4,26.82121
5,4.629209
26,8.170343
3,9.074736
4,6.050651
0,6.495581
1,11.324532
9,2.2556326
4,4.9746003
0,5.7426815
23,3.144379
14,7.5482183
1,8.312053
0,4.236259
0,5.042121
1,-0.7043473
11,3.706487
6,3.6027
1,4.405186
12,4.338804
4,9.4045105
8,7.013094
21,12.282199
2,7.551574
0,8.41641
3,5.0240912
3,9.869616
10,9.48266
8,2.994766
5,4.2827945
15,11.044135
3,2.1410797
2,5.619539
0,4.095437
3,16.136763
0,3.4803681
3,4.2830696
0,2.1382506
4,6.537092
15,13.845936
14,5.597462
0,3.8942273
0,6.549844
4,3.365327
0,6.4704514
8,6.9585147
5,4.930758
3,5.4625206
3,4.295154
0,4.647114
4,3.1121452
6,4.779215
42,27.060999
21,3.705364
28,4.766584
12,3.3470418
2,1.6842961
1,15.655457
7,6.2592087
3,12.930008
11,3.674748
2,4.363992
9,5.505209
6,19.696678
1,7.6323996
16,13.425241
0,7.2188277
4,0.9175326
2,4.6189866
7,4.6944575
0,7.098624
1,5.99498
1,3.60232
9,4.50315
20,-0.21488453
2,6.381924
5,5.2283883
13,2.360068
6,5.985331
10,7.092833
1,3.7377996
17,16.09787
8,4.963174
12,13.669042
3,5.2403846
27,5.167812
22,5.80508
5,8.446842
15,6.8699265
30,6.147656
4,7.646232
5,4.8548822
0,6.47467
7,10.782161
5,12.275556
2,4.743812
37,9.423337
14,3.4575574
10,5.793503
8,5.1797423
3,1.8776793
4,5.6939635
1,0.8542233
12,4.7810087
4,2.9150152
2,3.378587
2,7.5750933
15,8.912682
31,16.471436
6,7.091007
7,4.1306367
6,5.2393274
34,5.2879596
41,3.6491954
2,5.306845
1,3.410509
6,5.4177465
4,2.8431144
7,9.492659
4,9.261572
12,4.513553
2,7.5548916
17,15.591967
4,4.944975
39,6.1619663
0,7.4560885
9,12.3974905
1,1.5840068
1,4.339449
1,0.776079
1,4.4100285
0,2.6579454
0,8.838928
4,2.2430854
7,16.081524
9,5.4325805
43,6.616946
15,2.7673624
16,7.4787064
6,9.23404
7,6.42495
12,9.467192
30,11.071263
19,3.1758854
1,2.344294
21,16.212435
36,21.886421
8,5.040972
4,3.6196992
5,9.045671
32,21.521025
23,9.708124
10,7.449961
44,3.4587393
3,2.9688776
5,1.7726015
6,5.5630703
0,4.6818933
1,5.5111966
13,1.8210508
3,5.4719677
0,5.8061085
0,4.5564485
7,4.307195
0,6.115853
1,1.7509948
2,4.8393517
0,0.88161945
1,4.656519
1,4.833403
4,5.036671
37,12.373039
60,12.42421
1,3.516295
6,7.36451
0,4.7558594
7,19.437826
1,11.832483
1,4.369926
1,6.478746
1,2.990185
5,12.984853
0,1.7035791
0,7.871118
3,4.4855433
8,6.922671
8,8.165152
9,3.032404
2,8.738202
10,2.0530128
7,4.4291
20,8.992671
5,5.2912526
4,2.6027937
1,1.7537276
1,1.7334203
19,17.708977
30,10.51575
6,6.625697
28,9.505624
3,4.3129406
3,4.5205393
0,8.11472
5,5.186132
1,3.671706
2,3.8451908
2,12.506688
10,9.40785
2,6.5392966
1,10.583541
2,9.212494
7,9.635979
7,3.4901989
2,2.7577124
2,2.9838
9,12.860417
6,3.096312
1,4.6879115
6,6.2405186
16,9.649202
2,5.939313
1,3.7758992
4,4.2235875
12,5.5888014
1,4.473446
31,2.8078535
4,3.5145605
11,5.1813574
36,8.605901
2,6.5808163
9,5.80494
18,11.208488
10,12.404094
1,3.3362355
8,5.4742937
16,6.5947404
3,5.861081
3,7.56149
1,5.8308268
3,6.2517557
9,4.849029
3,3.2418737
24,0.2780017
3,11.324627
15,7.4801674
39,18.33962
11,2.4259892
2,9.526075
12,9.319314
2,3.1436806
8,10.383387
4,6.9472723
11,11.859711
0,6.5956964
49,7.998182
8,7.83199
5,2.9930935
15,8.09552
8,8.250861
3,2.726872
2,4.805566
1,3.4160407
4,4.07164
2,2.159625
1,7.1456375
1,8.213287
9,6.4523873
3,10.681826
0,5.39467
1,9.92465
0,2.869999
9,14.8309765
24,4.8418474
6,2.5303469
0,4.7940416
2,2.223983
1,2.5418353
2,4.780021
18,8.484601
5,10.183522
0,8.987936
1,1.6436397
11,10.267104
3,8.217689
15,8.340372
18,9.894704
6,0.94708174
2,14.985869
13,0.37250498
24,22.37466
3,5.3893332
32,11.334564
31,13.651828
0,11.965591
20,17.772556
0,2.9259217
33,27.44712
0,3.6393352
7,4.5759993
0,1.531021
3,2.8753247
5,4.061925
2,1.9898591
13,12.723177
1,0.4726168
1,1.7173768
0,9.8855295
1,4.3518405
8,4.8375397
3,12.086402
1,7.6314774
3,10.290342
2,19.531147
12,4.5459566
2,3.4026148
7,5.204092
0,4.5894456
19,4.870663
2,-0.3623858
10,7.0360713
11,6.0474877
9,8.376192
0,4.675192
5,4.9933567
0,4.3944297
47,5.3628755
0,6.5327783
7,8.261088
11,10.710678
6,8.227953
24,15.887746
4,3.0154264
6,7.6056643
36,30.454443
2,10.049734
8,3.4375315
21,4.5686584
7,9.8872175
10,6.545312
4,3.7746716
20,6.2305775
5,9.589981
24,6.6429076
3,12.071319
18,4.934694
8,4.767862
4,5.2725945
13,4.359968
1,2.2702947
15,3.9698145
7,2.1773162
4,3.9484994
12,10.563223
3,5.491324
11,9.088791
2,21.508049
7,4.8755126
5,4.2629137
20,11.612138
7,3.151115
1,4.1351457
6,4.3036866
17,6.746905
0,3.6090097
1,5.639166
1,3.4836433
1,1.4532802
3,1.9745759
2,3.1500657
4,3.6759017
9,5.9835296
4,10.066277
16,21.31932
2,8.301642
6,12.332802
4,6.9021072
1,1.8854262
7,4.05563
24,4.007218
7,4.7192206
2,3.047945
18,8.754714
0,4.0763865
17,4.196735
23,6.6810355
0,4.637249
25,14.245168
0,3.3109236
11,4.339869
1,1.6465658
34,10.669374
14,9.01816
8,7.550465
16,7.3283496
15,19.708174
22,3.0671158
3,4.8412933
14,6.338153
0,2.7385929
9,16.270964
3,14.920294
18,8.183868
7,6.161863
16,7.6177936
2,4.0804996
12,8.783837
2,3.7728531
1,8.308823
9,4.104502
12,5.9718595
31,5.173107
11,4.967658
26,6.1049123
11,4.714817
7,4.084773
5,4.2918267
2,7.394584
6,6.5496826
6,6.134193
10,14.58421
38,8.452658
1,19.61479
14,3.4453828
4,4.423252
18,11.713998
30,19.65519
16,18.952713
10,22.268253
0,4.061602
9,9.16452
9,11.400528
2,5.0465183
2,6.2051454
3,3.1297724
39,6.970404
37,11.227391
2,19.95214
43,10.385679
7,4.957983
8,8.061816
0,1.7537297
7,10.249097
16,5.7838893
16,11.795704
22,4.3737903
0,6.8815055
3,2.125895
1,3.300143
5,2.688986
4,10.401827
10,9.962324
9,8.855489
14,8.295462
5,6.2314525
0,4.941775
0,3.6782637
0,3.943472
0,10.366969
3,8.441751
1,2.6210434
23,12.449251
0,1.9553621
1,2.7220888
0,4.4392023
14,19.815842
0,5.6228285
0,1.131453
1,4.080893
0,1.951358
1,4.2473216
6,6.474915
1,8.746563
1,10.131
3,7.4396505
2,2.398329
1,4.8745637
0,1.9985942
6,13.603178
1,3.7111235
1,0.5429417
9,2.449908
7,8.075512
7,5.560089
4,7.080383
25,7.5584655
25,6.3098416
0,2.87263
16,7.1080046
0,3.5148492
5,4.943326
0,4.680053
0,-0.28163916
0,8.660077
4,5.069979
3,7.064227
4,2.4546955
4,3.4171286
5,4.4619966
10,9.272204
0,4.0505443
2,3.0607193
7,7.20502
19,5.8089957
10,12.711526
19,6.318066
17,8.209361
6,13.32438
13,2.8661535
1,7.4502482
25,5.0228505
9,9.246543
6,2.1696954
21,4.954098
26,5.282145
12,3.1555424
14,12.21866
2,4.703501
3,5.275598
7,0.9061002
4,9.040621
0,3.2561247
0,1.9432834
3,4.8942266
8,7.9629874
14,2.7172725
7,5.7954264
0,4.514406
3,3.4450617
3,2.9578807
11,3.6500115
17,6.814386
1,2.9858546
17,11.536607
2,3.9176364
1,-0.13294521
19,9.195522
57,27.172249
2,5.0833077
30,2.870819
6,2.1368737
39,37.80412
1,7.5663238
8,22.990662
3,5.2096806
29,8.737732
0,7.262942
2,3.8951356
15,5.506993
9,5.834998
12,5.0311
13,8.052274
1,0.06737551
6,1.6112148
9,9.8209
15,31.674227
1,3.6170268
6,13.767776
6,4.5816703
6,2.1563215
5,7.06974
1,6.6734614
5,7.2184577
4,4.7414546
21,4.0878105
7,9.175152
7,0.8327851
2,5.090201
6,3.4652305
2,0.8687984
38,10.664219
29,6.2560415
17,9.04856
2,4.346393
1,6.452926
6,3.9922109
6,4.4988832
11,5.37057
10,8.944158
9,29.531956
5,5.773038
17,2.91204
15,6.148669
1,2.8578732
5,7.003462
1,6.2793083
11,6.6014485
13,6.6868606
6,6.5829835
1,-0.85977095
23,5.9130974
23,15.35892
12,5.445362
1,9.897646
0,7.8472986
5,8.295264
47,20.414469
15,7.424047
0,15.844778
3,7.308327
10,9.972603
21,22.560167
17,10.602308
0,5.434078
5,4.6725655
14,1.5399493
7,5.924226
7,5.927506
9,3.899127
23,6.4017396
19,6.1259418
3,2.8435497
4,3.7170146
0,6.4200034
1,5.302833
0,4.656585
2,7.374248
3,5.142163
5,3.1794412
9,5.5356736
8,9.40023
9,4.727006
3,2.8476493
0,3.4869807
0,3.8900943
0,3.191442
1,8.172541
3,2.023918
2,11.180142
4,4.098962
3,8.532148
5,8.341308
0,-1.7456439
1,4.9648004
0,3.461348
0,2.712134
0,2.937152
42,8.056435
1,2.384643
12,7.991485
21,11.512074
20,6.958907
25,23.020653
3,8.342715
2,8.322801
13,5.9482346
41,9.588749
27,1.3950362
12,10.367558
8,7.477985
25,10.973539
49,11.308417
0,10.3576565
20,7.595661
3,3.5536072
6,4.239555
6,8.326894
2,4.7227926
6,5.8230834
7,4.903048
14,10.695222
5,10.331166
7,9.844952
1,4.129762
5,2.8189468
2,3.245511
6,4.2821584
0,5.4691076
2,9.890936
27,4.719116
4,10.390001
9,6.51237
21,9.572245
17,5.6054955
11,8.90792
2,4.5910416
1,3.2291896
16,16.112862
10,5.4313245
8,6.6444416
7,2.8495793
3,5.5300245
11,14.137192
1,7.835194
17,3.875925
18,5.7112284
11,18.009737
49,47.621094
36,22.863087
