Actual,Predicted
3,6.162744
8,7.8238993
3,8.112087
10,1.5711589
7,1.2133648
27,5.4874554
13,4.8732524
2,7.144142
25,8.126218
4,4.0
5,6.7820077
2,0.39267105
6,1.1833063
6,8.890526
0,13.448269
8,2.5890286
2,2.3205712
3,9.315043
12,4.178763
8,6.8922467
1,2.887418
11,0.8089349
18,2.7629735
1,1.9121603
12,4.839901
9,1.5704399
22,1.5382097
0,1.6264935
0,19.107267
4,2.2749481
4,17.186058
2,8.386618
1,8.002487
36,3.3405187
0,0.4102065
0,3.4103703
0,0.0
12,0.19852722
0,5.0329537
3,6.0878787
4,8.997317
2,0.59285766
4,13.236247
1,3.2785559
2,12.2611885
1,1.1717385
0,6.231771
0,10.657782
0,1.4227163
1,12.871405
1,2.4356074
8,0.79621285
2,1.7884079
0,7.7434106
1,1.9096345
8,6.80133
5,11.753303
8,8.720626
5,3.892621
6,2.0629609
2,2.8932304
2,0.39561707
7,1.8045881
5,6.5339537
5,12.678636
3,2.671955
3,4.0854783
16,12.764068
0,3.0318685
6,1.4353489
1,5.754144
1,6.395041
8,13.426051
3,7.050831
0,3.2525265
0,3.6700687
2,3.0109918
15,0.21870548
4,9.365633
1,12.252149
1,5.8327475
9,5.9983644
8,6.686519
2,1.8552717
4,6.362817
2,6.40695
1,4.4014225
9,4.530556
8,8.0
24,21.531788
2,8.564261
1,2.2377367
17,6.4764624
5,4.53116
0,0.0
5,9.347743
15,0.7076767
2,2.0
3,16.773254
0,5.6555915
0,3.5629385
8,1.5623248
7,7.0
5,3.803284
2,0.39583707
3,5.359255
16,1.7718194
1,2.5617435
17,17.0
7,1.9000826
26,9.520176
14,1.9630429
8,1.9469377
4,0.9902337
8,1.3234509
3,5.596521
2,1.2133235
5,3.356094
11,6.586909
16,5.0095963
10,1.3686734
3,10.723059
8,1.6352459
0,3.8798907
11,1.5856241
9,3.4690886
1,1.3079126
3,2.408348
3,2.6152134
3,3.228018
2,7.3411956
12,1.7864141
12,2.1608412
1,4.006721
8,9.78804
62,2.6328375
14,1.3540537
0,20.943874
8,5.1694756
2,2.0
4,0.5545612
4,0.97439957
22,3.6733582
7,5.4298396
11,0.9378128
2,17.063837
1,1.0
9,2.2941809
6,3.780793
21,10.023387
25,25.0
8,4.202463
6,3.9318361
11,1.243724
56,1.3739123
10,9.5659685
2,12.224253
4,9.192157
3,1.3718345
4,2.672059
8,14.827582
12,1.5826222
9,8.880155
3,10.124836
0,2.0895588
1,1.0
0,2.552968
13,2.2617111
1,1.4260275
2,5.1939106
2,2.0
50,7.2909775
5,10.020724
6,3.620702
8,7.3352685
6,4.498481
7,6.692854
2,2.1174982
2,1.8558338
3,18.06834
4,6.8409276
9,2.9763012
0,0.82324165
0,7.536992
3,0.7914507
1,15.032051
11,4.1563644
3,7.5938153
7,2.9616222
3,5.0222554
2,4.4021363
14,1.4292694
8,12.2013645
37,17.821827
0,4.335697
6,6.0
4,10.116871
43,5.3323746
2,0.59763074
8,8.0
14,13.117364
16,12.784185
7,7.0
17,3.7985213
10,8.670054
16,4.830906
3,5.043704
4,9.462373
3,4.037747
25,1.3973196
1,5.408568
0,7.5725226
7,2.2750869
3,5.168038
6,1.8808273
18,10.336404
0,4.6060276
2,1.0531566
0,7.092953
1,5.3895044
10,9.05002
2,2.5262525
1,7.508604
9,2.6967466
1,1.0
5,2.7036202
1,7.0994787
2,5.2706785
10,1.7860377
0,0.40528002
3,4.143076
0,0.6033407
3,1.1797718
6,3.7194688
25,25.0
6,6.0
13,16.727089
1,14.396771
2,2.0
1,6.508825
5,5.8203945
4,5.512504
3,6.951073
4,5.447195
5,6.5146446
14,3.2710648
2,18.618547
6,1.1902121
11,5.8972883
3,5.1828623
27,1.0255293
6,3.127608
4,4.0
7,11.2889805
18,14.446214
10,4.5548334
18,8.929571
0,0.0
0,4.757155
6,4.063143
1,3.73599
3,3.0
4,2.589678
4,3.467441
1,7.7995286
10,9.940074
15,0.5972835
8,3.8306513
5,1.1703545
17,17.0
3,2.0736473
1,3.5312276
0,1.4071835
0,5.153976
11,4.0659866
19,0.9633576
14,7.9082484
3,0.9751613
6,6.5727434
5,10.00478
5,1.7749698
0,0.95727205
4,5.1032104
2,19.081558
5,2.2180698
0,3.679667
18,7.074617
1,1.0690665
52,3.3899288
7,2.8457625
4,4.672616
46,11.898217
21,5.75351
4,0.54045665
2,5.4110284
29,29.0
0,1.1732147
4,13.805979
2,2.0
2,5.4171953
7,7.0
7,4.5875287
1,4.8454714
9,2.0540884
4,4.841105
12,5.1518164
0,2.1356082
7,7.7455683
1,2.246112
2,1.0065595
5,2.0526104
8,1.1639185
14,6.6876593
0,5.594413
13,8.673177
18,4.7859445
10,15.249136
13,1.173971
5,0.98681116
12,11.315428
3,3.767591
1,2.2164252
1,0.80575985
4,2.0873628
42,2.2115622
14,6.8133864
20,11.732445
8,3.3672085
9,2.8309102
12,1.980397
0,3.8312924
18,21.953987
5,3.109509
8,8.821457
7,10.777782
6,7.342862
6,1.8016183
11,7.879715
3,2.5166867
1,7.604081
17,17.0
2,13.286333
0,3.3016665
2,0.9632872
5,5.0
0,5.930153
0,3.360393
7,1.2057173
7,1.629118
4,3.0175593
8,10.691364
13,10.854895
10,0.7808183
9,7.7265964
19,3.7932942
17,17.0
7,20.773836
5,17.67919
11,4.177238
3,3.6001804
6,4.812954
6,2.226758
1,19.494171
10,3.6397223
3,1.603149
10,5.3362474
2,0.5811679
1,6.0161386
2,6.6642747
1,4.03242
0,6.856381
1,1.0
2,2.6723623
0,1.2539296
6,2.4814265
1,1.6196822
1,0.8064825
0,0.0
14,3.1636367
1,1.0
3,3.3855193
1,1.5960747
1,2.7597408
0,1.631611
3,3.796395
32,3.7161736
1,0.6056037
1,3.6686106
0,2.5178578
16,1.0967172
6,0.811133
14,21.467695
0,16.070997
16,1.7931335
1,1.3959723
0,7.7163286
0,6.559398
0,8.287367
0,14.391054
17,3.3112278
8,4.8866515
58,11.17287
4,12.1671505
2,1.1981885
13,1.3883574
3,3.328186
9,11.063277
7,3.759913
22,20.89774
4,11.901877
5,1.8519664
9,4.172251
0,0.0
8,13.710323
7,0.41341582
3,5.8919573
1,1.9778353
4,2.8590648
13,2.3784134
2,6.4280024
1,3.297098
10,4.962194
9,9.373423
5,4.403867
3,6.3291683
19,4.208359
4,2.7233424
40,8.183985
25,4.7056704
1,3.999205
1,2.5435946
3,1.2121687
5,3.9677784
6,3.681649
34,0.37999046
5,6.461823
6,3.560832
4,6.1367598
15,15.478367
5,5.0
6,6.3476815
6,5.83866
8,14.430737
6,4.087751
27,2.653219
6,3.681964
3,17.420824
4,8.295749
3,1.6018697
15,1.1776323
2,5.9208956
22,0.80729246
8,9.0974045
0,5.015366
8,2.7124548
5,5.0826707
36,1.3921024
6,5.759782
10,1.4291315
10,13.47418
16,4.410495
7,3.6739402
10,7.728305
1,0.19598152
4,3.1633208
14,4.1326127
2,2.0
19,13.716464
4,4.0
26,6.910694
33,7.9599204
2,2.6514084
4,2.256333
5,6.040848
4,18.35847
20,0.75507355
4,5.7830806
11,7.278099
5,2.3237708
8,16.828238
2,0.978156
3,2.2011366
14,1.4794834
7,7.0
7,0.9783036
6,0.8453347
11,0.5687729
5,2.2934077
9,9.8881035
5,13.262601
4,3.6955454
2,0.94373924
1,33.319973
2,1.2238367
4,4.0
3,0.40999502
1,2.3565323
0,2.2717786
0,1.272154
0,1.192797
4,0.60803264
3,0.41827765
22,11.396332
10,8.023331
11,1.0151979
7,2.2498055
2,15.798706
4,15.818974
6,3.2366066
11,3.5540555
1,2.159142
3,10.191337
37,8.499785
3,3.0
17,16.243725
13,3.9339654
10,8.696319
6,6.0
16,4.4011307
8,3.910496
8,3.5884118
37,17.108616
0,3.3753958
9,4.110529
4,4.0
5,12.408171
3,12.8167715
2,6.1552715
2,4.200304
6,1.7780088
1,0.80949783
0,10.042169
1,1.8319498
1,14.584662
3,1.4099194
4,16.113598
5,0.21407537
26,1.408749
3,6.833979
4,2.3284447
0,8.212833
1,3.4903877
9,4.8318152
4,6.1633654
0,15.766222
23,2.4198635
14,4.8843474
1,2.168476
0,3.8184075
0,7.4058356
1,9.636904
11,1.1871881
6,10.997835
1,0.18858126
12,2.17269
4,0.8754717
8,2.907645
21,3.8403826
2,25.14447
0,1.7998385
3,0.4099645
3,11.774957
10,5.773116
8,2.1474333
5,3.019007
15,5.1743584
3,3.4347465
2,5.1585484
0,3.5597916
3,7.574425
0,4.8724833
3,4.40678
0,4.6029506
4,4.1855106
15,15.045358
14,3.203992
0,11.966112
0,13.6639595
4,6.4803047
0,5.564635
8,13.003576
5,2.69685
3,4.874154
3,0.38805
0,0.6229115
4,3.2259233
6,4.9155893
42,16.659788
21,2.3374097
28,3.0604122
12,3.4082963
2,12.567296
1,20.053404
7,8.165265
3,2.7157097
11,0.18823302
2,7.4277067
9,4.654884
6,3.113353
1,2.8750343
16,6.637386
0,10.649958
4,4.7264204
2,5.2766414
7,5.0370426
0,1.0265248
1,12.275084
1,9.270506
9,2.002
20,7.7817197
2,5.9215846
5,2.6888478
13,8.559726
6,20.823898
10,10.0
1,3.2341595
17,17.0
8,4.7335167
12,3.1250393
3,9.259569
27,10.221286
22,19.391027
5,1.0532584
15,14.858213
30,3.3658795
4,12.574349
5,4.0826397
0,5.896275
7,1.1640322
5,1.7793314
2,3.5266664
37,8.037413
14,3.7395377
10,1.3952527
8,2.8183277
3,6.571551
4,1.150069
1,32.521015
12,0.80872613
4,13.817281
2,3.3703976
2,9.019564
15,4.0692425
31,5.2372694
6,3.22414
7,0.7821193
6,13.321276
34,6.089778
41,8.855486
2,1.6125156
1,3.3119142
6,20.892921
4,3.5448265
7,0.66611016
4,7.5605927
12,5.7060566
2,6.8791337
17,4.2984247
4,1.6985314
39,22.268824
0,4.5633564
9,11.169761
1,1.0
1,0.22626957
1,1.0
1,0.43585384
0,0.6288187
0,0.5937207
4,0.82439744
7,26.930096
9,12.855701
43,5.8979645
15,10.01053
16,1.1318492
6,1.0095576
7,1.5555964
12,8.653734
30,5.923671
19,1.773101
1,1.4357312
21,2.9985032
36,11.337517
8,4.96966
4,1.0998237
5,3.4602113
32,6.9426684
23,1.7897675
10,10.0
44,1.3568077
3,3.0
5,6.1108155
6,2.092795
0,7.776111
1,9.128582
13,12.365793
3,10.702423
0,2.0188296
0,14.447028
7,4.4017687
0,0.9918864
1,3.3541045
2,1.6298702
0,3.4691315
1,3.5543132
1,5.2015543
4,4.786032
37,5.874901
60,5.6406245
1,2.2358632
6,4.179049
0,15.271443
7,7.671028
1,7.257128
1,6.2826915
1,6.3960533
1,8.884699
5,3.1474729
0,7.0101085
0,17.984852
3,3.2048051
8,4.9977217
8,8.0
9,0.7762577
2,9.106989
10,6.372656
7,3.7248287
20,23.02638
5,1.6209922
4,3.590311
1,1.0
1,1.9501765
19,19.0
30,9.502153
6,3.7372408
28,4.319265
3,5.274382
3,3.6844244
0,5.380743
5,2.13084
1,7.7937613
2,3.2060766
2,2.0416577
10,5.15377
2,3.4346082
1,3.0365589
2,2.7298374
7,1.9634391
7,2.7158327
2,0.7639015
2,2.0
9,6.2146664
6,6.5557747
1,1.7860432
6,5.627661
16,0.4014473
2,4.133796
1,1.060222
4,2.384016
12,5.418854
1,1.3521045
31,9.0819
4,6.40769
11,2.2938411
36,0.43185285
2,3.7648132
9,3.3618627
18,12.497633
10,10.0
1,0.5797125
8,23.441547
16,4.0242944
3,1.6850138
3,1.5848355
1,9.305026
3,2.2425675
9,6.9553986
3,3.0
24,5.4325414
3,2.9089968
15,3.372179
39,5.6228275
11,4.3271475
2,1.7710701
12,12.0
2,2.2035356
8,0.8518972
4,6.3609967
11,8.912857
0,0.7552826
49,8.834208
8,1.3854429
5,8.840634
15,6.7690535
8,0.7583401
3,3.0
2,9.799912
1,3.4962564
4,0.825748
2,2.304209
1,4.102569
1,1.1985464
9,1.6441417
3,2.7755005
0,0.20140383
1,2.7392964
0,3.1598964
9,4.57092
24,0.74037385
6,5.7324166
0,2.1595318
2,0.6134498
1,1.0
2,0.44656825
18,9.759889
5,4.6868114
0,9.263873
1,2.13695
11,7.0619774
3,9.93386
15,8.770964
18,0.4003693
6,7.5321584
2,9.435917
13,7.1365557
24,24.0
3,4.4687214
32,4.023073
31,6.4761147
0,0.58277285
20,0.63355196
0,6.620398
33,2.3900876
0,1.381376
7,11.864122
0,7.4263296
3,3.0
5,2.326507
2,6.0851297
13,13.0
1,5.8580995
1,1.0
0,8.514879
1,0.86028636
8,2.6395626
3,1.1980344
1,4.16997
3,0.38638327
2,0.6158232
12,2.0319555
2,15.120875
7,7.0
0,9.116046
19,14.760638
2,11.3695965
10,5.2106924
11,4.328401
9,4.2832656
0,1.8702974
5,4.533302
0,3.3773103
47,4.7008643
0,0.8075168
7,1.9576508
11,3.7993176
6,7.273981
24,18.066002
4,1.1904887
6,2.7949176
36,36.0
2,1.6175115
8,1.7186054
21,0.9935914
7,5.5314717
10,1.9804306
4,3.2719703
20,3.1589055
5,3.5859535
24,7.077122
3,4.786513
18,1.8230867
8,5.970856
4,7.6592193
13,14.734439
1,1.0
15,1.941013
7,7.3564115
4,6.189395
12,6.397418
3,5.161233
11,21.223873
2,7.5249934
7,1.4125977
5,4.1445765
20,1.3987572
7,2.7486875
1,4.0110254
6,13.879446
17,18.22457
0,1.5411568
1,4.2011824
1,11.848866
1,1.0
3,16.890285
2,3.12498
4,5.9463806
9,6.359702
4,0.78932416
16,6.4239144
2,3.1364603
6,0.18975367
4,2.9389617
1,2.5284073
7,9.688219
24,4.6491585
7,0.5945313
2,2.0
18,9.754083
0,2.0123231
17,13.98537
23,8.903608
0,14.631468
25,5.4798045
0,4.3628945
11,1.0072687
1,4.3023815
34,11.599221
14,0.38498718
8,5.3487377
16,26.998383
15,15.414308
22,2.5344846
3,3.0
14,5.9453707
0,9.682491
9,4.7536364
3,12.971975
18,12.95559
7,7.0
16,4.713379
2,2.0536666
12,12.11577
2,1.5938134
1,11.073375
9,0.21235657
12,2.9849954
31,8.048991
11,2.5834043
26,4.777371
11,2.5810351
7,0.9734497
5,5.0
2,5.0780087
6,6.468307
6,16.540602
10,10.265611
38,13.44942
1,15.305864
14,3.8881435
4,1.6037935
18,12.115442
30,8.501231
16,4.6231747
10,2.5870976
0,2.171163
9,9.0
9,7.889862
2,8.667861
2,3.7423642
3,7.9944177
39,2.4012158
37,0.9986548
2,16.547775
43,1.3962634
7,6.666704
8,12.886264
0,1.189425
7,23.2384
16,5.3598766
16,2.616157
22,4.5200586
0,21.201279
3,3.185005
1,4.748473
5,2.7356567
4,3.413569
10,1.7217859
9,9.0
14,9.708324
5,4.5074415
0,1.2291528
0,1.928486
0,11.77939
0,18.342503
3,5.0504704
1,1.0
23,12.254951
0,0.0
1,2.584704
0,5.716092
14,9.937035
0,0.0
0,0.0
1,4.042134
0,0.0
1,2.5680444
6,2.412882
1,3.350011
1,0.9582608
3,4.110094
2,2.0
1,9.035005
0,1.9877647
6,5.925646
1,1.5498116
1,1.2092638
9,1.5815091
7,3.4404724
7,14.327227
4,5.7367992
25,20.214275
25,5.033718
0,1.785384
16,7.56542
0,6.7201457
5,6.1819983
0,2.9872627
0,0.0
0,22.749813
4,6.3427362
3,4.103551
4,2.580198
4,14.051002
5,4.884776
10,9.530092
0,0.6074899
2,2.0
7,2.2791045
19,4.7015767
10,10.532508
19,5.3575134
17,4.335575
6,7.6031756
13,3.181173
1,5.246052
25,2.7177248
9,4.962563
6,9.069034
21,2.6414144
26,2.9346
12,4.728252
14,15.020764
2,9.109545
3,12.831395
7,6.861031
4,9.184554
0,3.0775318
0,3.3717678
3,3.0
8,6.035239
14,1.1719546
7,0.79841787
0,3.2965443
3,1.8307515
3,1.3400668
11,4.9001436
17,5.1046834
1,6.123507
17,15.726046
2,2.2488027
1,7.399913
19,7.564221
57,21.185183
2,2.0
30,1.7945099
6,13.872762
39,39.0
1,16.065922
8,3.939271
3,0.0
29,0.22999524
0,1.5849957
2,1.8400028
15,1.0620106
9,2.4487288
12,3.533043
13,4.718586
1,0.592785
6,1.3731523
9,4.3129435
15,1.5847104
1,1.5697759
6,11.00211
6,12.603257
6,1.6628224
5,4.995316
1,6.3890753
5,9.770998
4,0.7981573
21,2.5093338
7,10.205848
7,0.8145905
2,7.907049
6,6.79543
2,1.418343
38,12.008711
29,9.123145
17,3.582983
2,4.315735
1,9.243405
6,4.3970537
6,7.023235
11,5.0867143
10,9.53801
9,2.4415624
5,9.24187
17,5.3001127
15,1.7481443
1,0.60021806
5,5.0
1,9.225452
11,5.289588
13,6.3086743
6,4.7100716
1,8.698184
23,4.465173
23,15.186215
12,1.4389433
1,6.7266026
0,20.500652
5,3.6697197
47,5.808579
15,20.42664
0,3.4164314
3,15.209943
10,5.7947903
21,10.438579
17,7.6197762
0,3.523405
5,5.0
14,6.2082806
7,2.9691556
7,7.0
9,4.1764727
23,10.661921
19,6.556101
3,3.0
4,1.3993378
0,18.931849
1,0.8502611
0,9.91985
2,2.6196764
3,4.6481466
5,1.4162353
9,11.6519
8,13.268265
9,0.8543202
3,3.0
0,14.685682
0,11.109545
0,4.234868
1,13.1087265
3,2.4338708
2,12.138826
4,1.6709828
3,2.1906118
5,1.4198807
0,24.895819
1,7.541713
0,0.95115894
0,1.6338513
0,14.012917
42,4.2188687
1,4.3760138
12,0.9996771
21,7.9074216
20,6.339798
25,7.552867
3,3.7841985
2,23.590994
13,6.8910923
41,6.6414423
27,14.066969
12,12.0
8,8.0
25,8.165022
49,14.539604
0,1.0021565
20,3.3978796
3,1.6522868
6,15.827462
6,6.327433
2,3.1951334
6,14.542482
7,0.190473
14,1.2463255
5,7.7719145
7,9.842999
1,1.1952624
5,3.9515524
2,2.0
6,2.7379954
0,3.9662523
2,0.8029775
27,5.552936
4,6.873925
9,3.0190914
21,8.676787
17,5.623031
11,4.6833835
2,3.3397636
1,6.964342
16,12.430362
10,6.646542
8,6.230619
7,11.609656
3,4.3154106
11,3.4376903
1,3.3612812
17,3.123392
18,3.1954377
11,4.765011
49,49.0
36,9.278243
0,4.625857
10,7.1234612
19,3.0873911
11,2.3289373
11,3.7931569
