Actual,Predicted
4,20.530388
3,7.028141
7,9.310859
16,1.8973126
5,0.5375038
17,14.052992
2,3.7138777
1,25.216774
6,10.547003
3,3.448708
3,14.992469
41,10.912167
19,12.9183035
1,3.5438018
12,4.7346106
8,6.5593147
1,8.778242
9,4.776553
2,6.590519
9,18.45149
8,5.767948
7,6.767372
13,20.313013
5,6.2094646
2,4.824354
29,5.9096346
13,5.228061
48,5.4036455
0,8.760771
7,4.7645564
3,1.7490016
0,3.7509735
6,9.2237835
13,2.8809845
3,5.0995092
0,2.0704393
0,4.604531
26,15.504087
15,10.891775
1,4.588435
3,4.2784677
7,4.101262
9,3.7972558
33,9.086705
9,6.5665545
2,10.496254
17,16.03426
9,10.489365
6,3.8182635
10,6.257051
6,4.0628533
3,4.645487
0,0.22634108
18,10.928764
5,4.527128
22,7.9803195
0,4.599742
2,7.224491
8,7.6803026
5,6.310515
2,8.664301
8,12.769672
2,1.8942256
1,9.998342
4,7.7205334
1,3.711304
50,6.293966
6,14.085298
34,12.29533
4,5.1762075
5,6.1936274
12,3.0991209
21,7.1146007
3,8.40577
0,7.0678725
2,5.3314548
8,9.523332
0,2.8233745
1,3.8953822
3,8.372291
0,7.6534753
0,6.053873
0,9.221081
1,5.0430408
7,6.2837825
0,1.6301396
9,10.852076
0,5.2938495
2,6.9995985
3,2.3879392
0,2.6551619
4,2.3672063
1,6.0727043
0,3.3016806
0,5.364681
6,7.7167187
0,2.2245746
0,2.5667372
0,8.770542
7,4.428704
3,11.935408
2,4.2430544
4,4.724906
4,6.341063
9,4.645933
4,6.122347
3,10.577939
5,1.5794444
11,10.884376
8,7.5756383
1,9.253474
12,5.0719013
0,13.506461
6,4.072974
1,6.0066423
12,5.7915015
10,5.3768992
15,9.350314
0,7.973345
14,11.000712
6,7.5372477
7,14.69536
3,8.270117
20,8.619376
5,7.526586
5,6.832645
24,10.812704
7,11.50801
4,8.883683
2,9.372616
6,3.80637
11,7.033359
2,11.234466
7,5.535681
11,8.19548
3,13.435921
18,14.146711
13,15.179854
1,7.1196847
2,7.908836
3,9.741524
16,7.036479
2,6.6959486
6,7.298001
15,9.413072
14,14.206142
11,5.6437545
4,6.5990987
1,12.277424
0,4.9319496
6,5.1293764
5,3.776831
4,5.07139
3,4.543899
2,2.5129085
0,6.528132
6,6.2667093
3,4.4122577
5,4.682721
1,5.462576
2,-1.6227133
7,11.175372
1,4.8682733
7,2.6137948
0,4.60725
0,1.6382921
19,6.6249704
9,3.5351589
1,4.8874707
7,4.4564266
1,3.0931273
16,7.6257067
5,3.77222
9,11.003942
2,4.6687355
7,3.7143867
55,5.679318
17,5.807661
14,5.128132
4,6.8400793
8,6.1800084
39,32.67728
10,5.5154815
4,1.0880556
12,8.987901
7,8.163621
6,18.955547
15,11.966209
13,2.8144424
11,6.5910654
13,4.6556497
8,7.3815002
9,8.50841
5,5.98901
21,9.71106
5,9.01246
5,9.290451
12,19.633303
17,8.701121
4,10.021447
19,10.098477
3,5.0507607
12,7.567664
1,4.958322
5,-2.4744716
1,6.238052
4,11.883557
9,2.332888
18,12.826778
3,2.4983957
9,5.223373
0,4.276077
15,5.322894
10,4.484316
17,2.7225032
10,8.066623
2,12.846159
0,6.1519594
1,11.2478485
1,7.2683372
1,8.84806
2,11.190769
4,9.273758
9,3.6165378
6,22.69269
1,3.417332
2,7.2108083
9,4.961442
3,3.6786754
1,9.808687
5,10.534722
2,7.540401
9,6.4202313
1,5.0346293
1,2.2738209
0,7.103357
0,4.769653
2,5.0328126
4,4.620153
9,19.953442
4,3.862876
26,9.561535
14,12.543108
0,5.6423388
0,5.2430434
7,5.753431
16,16.759672
2,11.207642
2,11.125954
1,6.3008237
1,3.7650497
18,8.825751
5,10.858016
7,0.5286371
33,5.921935
0,3.1491723
0,4.0364594
1,7.739207
0,9.718303
0,7.6356406
3,3.6772645
6,1.8257713
1,8.876267
0,3.5222259
4,1.7573999
0,6.6355877
5,4.940692
8,7.996463
0,2.8405595
0,12.6580305
1,2.7717786
1,6.2047477
1,3.7911057
6,5.9789553
0,1.3924277
1,4.564505
14,4.5304704
6,13.877828
2,4.038968
1,4.608452
0,3.229252
0,2.8030932
6,4.97839
3,4.892515
10,10.995809
1,8.151556
5,7.5467677
4,4.310969
5,7.0864086
3,8.977428
2,8.333451
3,2.2656746
35,6.5336485
0,2.8920116
12,14.400444
7,5.982311
1,1.7317756
3,8.598759
31,7.4359055
0,-5.669642
34,12.673409
3,4.2784743
20,5.6892295
1,3.155467
8,7.1267743
0,1.3978214
3,2.0992398
9,9.012763
10,4.89487
2,8.527111
1,6.290786
2,14.025754
3,7.8065853
0,2.686492
2,3.4491131
2,3.687203
3,6.3995337
9,9.246367
4,11.069233
8,8.48059
14,6.9620113
8,6.920006
7,10.448981
9,5.8104277
3,5.436008
0,6.2680697
5,11.23922
0,7.0103483
1,0.52189344
3,8.975469
0,-0.2904377
0,6.4025145
10,6.0768604
1,9.075669
11,10.553848
6,11.614509
3,10.845399
1,1.4300609
3,4.5875306
5,1.3400476
5,12.876561
3,16.545744
5,6.203934
18,6.042795
5,7.270853
1,2.8043313
1,10.188649
4,3.363601
14,9.72412
1,4.1463194
0,4.0451813
2,3.9130096
41,3.1614408
12,6.395733
20,7.0058036
1,9.153246
8,9.092447
2,5.7983575
2,6.222555
7,6.4386826
3,3.7159324
1,4.100375
5,3.9888754
11,9.263089
0,2.5794568
8,7.2185264
0,-0.7868946
6,5.432231
4,6.1898813
7,7.383138
4,6.8004107
1,0.45470455
10,4.9523115
4,3.257805
8,5.851751
4,9.260653
1,7.5372925
10,25.46578
9,5.3389945
13,9.180283
3,7.338757
0,14.840091
14,6.0729904
24,9.160145
3,3.8977773
34,16.806122
8,6.767869
3,5.8039064
4,2.6369183
13,10.572896
12,8.053771
3,4.2656693
20,22.924702
1,5.883765
5,3.0835903
9,6.5989184
3,14.8061905
5,4.940146
4,5.9588785
14,11.793823
5,8.406903
11,4.0157814
7,4.15588
5,4.810723
0,4.868141
0,6.162557
5,12.168803
12,7.219753
23,11.682903
0,2.6840205
11,4.9481273
6,6.357476
2,24.179663
0,3.8593042
48,2.449819
13,5.7999887
3,14.132718
2,9.314565
0,2.4567356
10,7.4236116
7,6.321201
18,4.2121263
4,6.318994
16,21.613148
4,10.088399
3,4.3303204
8,-0.19359013
3,11.8817215
10,12.536869
7,6.3504515
27,15.033009
13,5.8456035
2,10.430013
25,3.8071706
4,5.302621
5,8.50401
2,1.5600094
6,3.7914982
6,6.324005
0,5.264894
8,7.2861342
2,4.854727
3,15.475342
12,4.764727
8,7.542071
1,4.6122575
11,0.42529887
18,2.8280277
1,1.0080388
12,9.371756
9,8.191932
22,3.778987
0,2.665216
0,5.0269814
4,5.3301725
4,5.387418
2,3.7955856
1,9.388213
36,7.40471
0,13.182634
0,3.4734068
0,3.73997
12,7.6361184
0,7.661796
3,2.3040726
4,1.8534182
2,7.85025
4,5.1579723
1,4.5079017
2,6.1946726
1,4.312187
0,5.1135597
0,5.130505
0,-0.380474
1,14.261223
1,6.710871
8,3.5646594
2,7.428362
0,3.675371
1,9.272063
8,19.732758
5,7.187168
8,8.497965
5,12.573707
6,9.016701
2,-0.11841348
2,7.3229694
7,6.9405355
5,4.4698772
5,15.599775
3,7.321305
3,3.2670493
16,10.697204
0,9.164429
6,4.1119523
1,4.044903
1,5.9986525
8,10.641553
3,9.899144
0,4.9693995
0,3.610007
2,4.6669874
15,3.9313912
4,9.603698
1,5.041718
1,2.2776723
9,6.8804255
8,9.031245
2,15.240609
4,1.8334074
2,8.64448
1,4.394877
9,10.423071
8,7.192095
24,2.169376
2,4.6735477
1,4.8642473
17,9.7839365
5,11.924398
0,2.873573
5,7.428862
15,7.385345
2,6.6027718
3,7.615618
0,5.9113603
0,5.2905784
8,6.5514345
7,5.1627307
5,4.5764585
2,3.7692246
3,3.3228626
16,5.0611644
1,4.090026
17,7.715417
7,1.2074754
26,9.0251465
14,6.6473465
8,6.8411345
4,0.3351293
8,26.480888
3,7.5672855
2,3.9524019
5,7.085821
11,7.0248666
16,6.9777603
10,6.589964
3,4.2332172
8,6.847202
0,3.4635944
11,3.6305358
9,10.751121
1,7.4986086
3,5.425386
3,16.7871
3,5.1411157
2,1.4958624
12,4.2061615
12,7.529599
1,5.097247
8,10.181299
62,13.839785
14,8.147516
0,9.3799305
8,16.328587
2,7.941088
4,3.888252
4,8.423549
22,7.85013
7,3.698234
11,5.444648
2,6.396046
1,1.7525916
9,10.556632
6,4.088104
21,1.7391927
25,21.154331
8,8.668255
6,2.7374716
11,4.6990623
56,5.994462
10,11.491039
2,5.725812
4,26.265078
3,3.6409616
4,3.2608054
8,5.9886794
12,6.0205827
9,7.2501426
3,26.762352
0,4.5647326
1,2.675841
0,3.657578
13,4.004252
1,6.3495293
2,4.3222985
2,4.043879
50,8.550789
5,7.1928263
6,7.71273
8,5.3155684
6,5.835735
7,10.566775
2,4.882646
2,8.838874
3,14.656445
4,11.980161
9,3.172675
0,6.8205853
0,7.4955525
3,7.101276
1,5.628283
11,7.055491
3,1.3605874
7,4.8354034
3,9.433748
2,13.847321
14,8.727915
8,7.8498416
37,16.992004
0,1.0679592
6,5.8118114
4,13.851438
43,14.592243
2,3.5031366
8,7.712406
14,21.388405
16,10.448017
7,6.2469273
17,0.9001868
10,8.491476
16,6.1860595
3,7.5808415
4,6.314829
3,11.782395
25,6.0274634
1,8.225822
0,6.7750406
7,8.423049
3,10.021108
6,5.423188
18,9.022479
0,4.011445
2,3.864503
0,-0.48720935
1,7.1228957
10,5.533778
2,3.74354
1,1.4673859
9,0.36929116
1,3.5561008
5,3.2918022
1,4.7042875
2,0.43556342
10,7.3843513
0,7.1665106
3,8.916208
0,6.198094
3,13.993657
6,8.0509815
25,19.564495
6,6.622496
13,23.027912
1,4.38467
2,5.213385
1,1.9672135
5,10.569192
4,3.6230547
3,7.5993767
4,0.32622755
5,5.7653375
14,4.2022133
2,5.141039
6,5.897646
11,13.719668
3,4.301094
27,5.277108
6,17.172705
4,5.1618543
7,17.491827
18,16.129519
10,1.7087651
18,7.3614345
0,0.10044489
0,8.183159
6,20.218676
1,10.844908
3,1.6659844
4,6.8179197
4,4.9542108
1,8.396367
10,9.663276
15,3.97692
8,5.9394183
5,6.3277273
17,15.122563
3,4.916656
1,4.840871
0,5.3543773
0,8.008417
11,6.8311357
19,14.79903
14,4.7636046
3,9.310619
6,12.323662
5,3.7278981
5,6.4889317
0,3.7628696
4,8.500836
2,3.2299383
5,3.726532
0,8.195172
18,18.75298
1,0.065197915
52,7.678409
7,-0.36942402
4,2.8230867
46,16.429369
21,5.310966
4,5.09351
2,4.6292744
29,23.386415
0,7.441658
4,4.0672407
2,4.139864
2,4.362532
7,4.645384
7,6.6790586
1,4.2685695
9,2.7224238
4,6.8360677
12,8.006684
0,7.9692035
7,8.065231
1,5.0335855
2,5.683488
5,2.873572
8,-1.0957392
14,5.92126
0,6.1294904
13,4.5614967
18,4.31548
10,12.921789
13,4.3166375
5,18.429768
12,7.880175
3,7.0354805
1,6.3495936
1,-1.2493634
4,1.662094
42,7.9596734
14,4.654304
20,2.9839618
8,5.4440827
9,4.746564
12,5.4792757
0,8.571597
18,5.401658
5,11.178499
8,10.724308
7,3.294588
6,4.683483
6,10.138686
11,12.359204
3,6.040448
1,14.00508
17,15.342796
2,9.03878
0,9.46582
2,8.970483
5,6.433352
0,12.069645
0,7.9367495
7,3.8225734
7,8.7070675
4,-0.022908662
8,5.3156033
13,12.551561
10,22.569592
9,8.105582
19,10.842482
17,13.823165
7,6.8301606
5,20.083616
11,5.5115576
3,6.640474
6,10.865167
6,4.396947
1,6.500795
10,24.145042
3,6.9302
10,8.658405
2,7.5675125
1,4.3776703
2,4.8097563
1,6.135095
0,5.2030487
1,4.095657
2,4.617602
0,3.8790047
6,4.489986
1,4.1701145
1,5.163112
0,8.78797
14,2.1499484
1,5.241063
3,2.8140101
1,6.4395494
1,5.5309286
0,4.079651
3,5.9308057
32,4.3428397
1,-0.7807264
1,5.619654
0,6.5054736
16,1.8874849
6,1.8096765
14,18.331226
0,4.1634784
16,7.5789557
1,11.453407
0,8.292681
0,5.2238727
0,3.4579704
0,0.04439734
17,12.320751
8,6.0005736
58,7.7697573
4,2.174781
2,7.101151
13,3.7641466
3,1.434159
9,6.47568
7,4.4368315
22,9.324093
4,13.5991955
5,5.1121387
9,8.447666
0,8.957796
8,4.42366
7,9.09925
3,2.005694
1,1.537579
4,11.312329
13,6.541261
2,4.578825
1,-3.9326043
10,7.765107
9,11.935336
5,3.4379673
3,8.866021
19,21.287838
4,5.4957533
40,3.9608333
25,5.9436097
1,2.5015213
1,7.912608
3,13.755116
5,5.981861
6,5.5809855
34,12.945145
5,8.187555
6,3.0846472
4,4.067586
15,10.163123
5,5.5270815
6,9.229586
6,11.905674
8,9.0924425
6,3.3977394
27,-0.25640175
6,5.174958
3,7.748138
4,7.887906
3,5.881132
15,5.002855
2,6.1117268
22,10.933502
8,3.7037086
0,3.350239
8,1.1677332
5,-2.3439672
36,5.813063
6,12.159482
10,6.816361
10,9.639328
16,5.6497583
7,17.041273
10,4.514288
1,7.329087
4,2.66703
14,9.206378
2,8.2560005
19,5.837056
4,3.184538
26,4.683386
33,8.6332445
2,9.091474
4,9.74864
5,5.8175483
4,14.341389
20,5.8044996
4,15.141383
11,4.366372
5,2.6556387
8,14.363706
2,3.8178787
3,-0.33103576
14,10.930435
7,6.9219146
7,6.813907
6,9.457675
11,14.604193
5,3.9858155
9,0.39338902
5,12.54084
4,8.226125
2,1.649113
1,4.372909
2,5.523241
4,4.886269
3,4.5115585
1,0.24384569
0,1.2926512
0,0.5446239
0,1.8929665
4,2.1871285
3,7.3660893
22,5.929853
10,11.183508
11,6.238746
7,8.9888315
2,19.522278
4,4.409445
6,11.562324
11,9.3807
1,9.444036
3,4.5356646
37,3.278608
3,5.7877207
17,5.2943597
13,22.193012
10,10.211816
6,6.1946387
16,13.615402
8,8.16707
8,4.783625
37,9.4264145
0,12.607862
9,3.6794028
4,4.1506257
5,5.607506
3,24.309673
2,8.182368
2,1.4709427
6,14.153133
1,3.4832106
0,4.822733
1,8.659333
1,23.275023
3,4.2500477
4,32.468895
5,3.333862
26,13.189856
3,6.4770336
4,4.9868197
0,9.038385
1,11.071601
9,1.603243
4,6.4157166
0,5.406254
23,5.366032
14,4.1843734
1,15.786635
0,10.201641
0,2.3563733
1,4.8747725
11,3.847289
6,-1.0530298
1,6.6210093
12,4.440195
4,5.062735
8,6.613924
21,11.526074
2,8.957004
0,10.10322
3,11.540644
3,15.7422695
10,9.510339
8,6.6513357
5,8.321951
15,12.30945
3,4.004959
2,6.353318
0,3.3979466
3,17.122559
0,6.3720264
3,4.0733943
0,3.8209803
4,6.834711
15,11.153725
14,5.5289345
0,4.028385
0,7.756757
4,3.345046
0,5.388602
8,4.995631
5,7.049106
3,2.8638682
3,1.7636224
0,3.3056087
4,6.2007303
6,7.5945215
42,25.744232
21,7.4977865
28,4.8024387
12,6.7241116
2,0.4240862
1,25.951904
7,4.727508
3,16.098557
11,5.0559897
2,4.040393
9,6.4268703
6,13.012447
1,9.546692
16,9.4224205
0,10.273701
4,5.29011
2,5.7079144
7,4.0032945
0,7.586684
1,8.228823
1,4.548451
9,-0.7087892
20,-3.5337796
2,2.9467616
5,12.725429
13,3.241312
6,8.859769
10,5.8054214
1,5.8585773
17,14.677511
8,8.4341
12,12.80197
3,5.5767956
27,5.0818977
22,7.6442285
5,13.81938
15,5.4782186
30,10.318982
4,7.2335734
5,7.2875476
0,7.1847477
7,6.756925
5,11.009444
2,4.1554117
37,7.05753
14,2.7668417
10,3.3308265
8,0.98185015
3,4.071414
4,6.164377
1,5.1126404
12,6.5279493
4,1.6630547
2,8.167426
2,6.6543446
15,5.914026
31,7.265777
6,9.303185
7,4.572899
6,9.971511
34,3.0672798
41,4.6945186
2,3.4898016
1,2.1525946
6,4.7097287
4,0.85644513
7,8.575112
4,5.048788
12,6.015018
2,8.239486
17,10.977532
4,7.011855
39,14.672398
0,10.396116
9,13.5997
1,1.3258489
1,0.840102
1,1.3725821
1,1.254368
0,2.4757478
0,17.686623
4,2.8531823
7,15.444923
9,17.320765
43,4.9726195
15,5.7211337
16,8.272365
6,11.0222645
7,6.217419
12,9.148518
30,11.63576
19,3.8759258
1,3.5705817
21,11.453357
36,15.096712
8,7.4052367
4,4.8657956
5,3.9262304
32,11.400381
23,12.289127
10,5.3461905
44,2.7789698
3,4.7992716
5,5.4658513
6,4.718339
0,8.719548
1,4.4234686
13,3.4512985
3,4.505156
0,5.461033
0,4.5984244
7,5.565666
0,2.7811902
1,-0.4941602
2,5.3930936
0,2.8432753
1,1.8186133
1,5.5549326
4,3.7700176
37,3.4028187
60,5.232437
1,2.8059254
6,6.6685104
0,5.5273547
7,17.489576
1,12.611286
1,6.168106
1,2.1075208
1,-0.3919209
5,13.803718
0,2.0197456
0,7.747803
3,4.5578885
8,9.950346
8,9.126783
9,3.3866816
2,2.8212392
10,5.1736317
7,6.569449
20,8.223909
5,4.111229
4,5.399121
1,3.0238373
1,-2.5553946
19,16.521383
30,11.124268
6,6.881426
28,8.374104
3,5.814557
3,0.9023623
0,4.470086
5,10.754834
1,3.8648918
2,4.2523837
2,14.274289
10,15.371147
2,4.743434
1,3.9938118
2,10.2997055
7,2.07036
7,7.8304524
2,5.6427855
2,4.859192
9,17.92062
6,3.3509142
1,2.7605257
6,6.5172405
16,14.187249
2,4.016864
1,5.76122
4,4.63729
12,14.865885
1,4.797847
31,4.5267987
4,-0.86749023
11,6.6217446
36,7.58266
2,5.987927
9,5.6443677
18,7.558112
10,9.31137
1,1.3536773
8,3.6364415
16,4.577127
3,4.3168573
3,5.3862786
1,5.065349
3,3.9043467
9,4.041022
3,5.644781
24,4.4108844
3,3.1443145
15,4.2800283
39,11.692759
11,4.2760034
2,11.636441
12,10.34847
2,6.5460153
8,13.116233
4,4.432689
11,0.28521845
0,6.864641
49,19.595778
8,8.021354
5,3.4186687
15,5.6172743
8,6.02423
3,3.7398365
2,4.9003067
1,3.928429
4,3.527008
2,2.1379554
1,11.98629
1,8.262248
9,9.787291
3,11.339259
0,5.108568
1,7.494942
0,3.285781
9,8.776249
24,6.631159
6,4.766062
0,4.075238
2,3.725583
1,1.7566409
2,3.7376533
18,9.670797
5,9.17407
0,9.359483
1,1.0530049
11,5.948396
3,5.4867144
15,14.025062
18,8.643868
6,3.9005075
2,9.862765
13,6.194588
24,18.654984
3,5.7092013
32,15.675891
31,25.305765
0,16.836208
20,15.666153
0,0.72947484
33,30.809898
0,2.7664387
7,7.062263
0,3.6515207
3,3.5400257
5,6.136879
2,4.099176
13,11.191747
1,1.9996347
1,0.49268037
0,19.854723
1,5.248709
8,8.226572
3,13.585424
1,3.5492663
3,2.90545
2,20.946304
12,3.8056047
2,0.23707469
7,4.1755166
0,6.0901756
19,5.577295
2,0.38714796
10,10.158635
11,8.08258
9,18.67711
0,1.7658365
5,4.7963386
0,5.7008257
47,6.2819886
0,3.3152177
7,12.986628
11,12.116472
6,8.959942
24,13.095297
4,6.1956463
6,6.6106424
36,23.364962
2,6.0718865
8,6.119716
21,6.391305
7,6.161254
10,9.343126
4,1.1703842
20,15.019125
5,4.241714
24,10.927508
3,11.258969
18,5.5185795
8,7.2403045
4,11.390591
13,6.3008523
1,1.2020812
15,1.7522177
7,4.1938715
4,5.5292497
12,16.962662
3,0.98120385
11,13.7733965
2,21.84253
7,4.0657945
5,7.439093
20,2.5145426
7,4.319611
1,7.4562626
6,5.366329
17,8.72826
0,3.0040925
1,5.24277
1,8.6510725
1,5.6919155
3,1.9255625
2,0.7731916
4,5.2361546
9,8.138957
4,7.9209433
16,12.180852
2,5.50494
6,6.5762916
4,4.4851365
1,11.107045
7,6.626255
24,2.7786598
7,5.9068866
2,5.4071336
18,11.259687
0,3.5835712
17,0.85528964
23,5.199452
0,1.4261239
25,8.617467
0,6.0709376
11,3.696
1,-3.7803292
34,18.884857
14,7.86881
8,9.927901
16,10.874014
15,14.298908
22,6.806829
3,6.0802517
14,7.058232
0,3.974036
9,17.435669
3,14.507245
18,9.239069
7,6.39272
16,6.405889
2,5.3680444
12,6.3438363
2,6.4716663
1,10.111405
9,4.0589895
12,7.6074514
31,5.6043286
11,5.5836926
26,14.472931
11,5.960925
7,3.1047127
5,5.7218895
2,6.6545553
6,9.219358
6,8.897465
10,18.60915
38,9.106531
1,24.308905
14,4.1476226
4,4.0413866
18,7.5512986
30,12.471203
16,9.844138
10,17.18946
0,3.1621225
9,9.207485
9,17.13888
2,5.466375
2,4.460489
3,2.626453
39,6.842006
37,11.5265665
2,9.824045
43,11.631912
7,3.3148046
8,9.7179
0,3.5497775
7,15.096706
16,9.593473
16,13.1742115
22,8.81852
0,6.7193956
3,4.640396
1,3.564287
5,5.3219013
4,6.516933
10,6.8474994
9,11.162683
14,8.208253
5,0.8661845
0,6.975561
0,7.8540163
0,3.523128
0,7.793911
3,7.307532
1,1.8771669
23,10.308493
0,1.6326637
1,0.5584465
0,4.026372
14,23.370901
0,6.067921
0,2.7536871
1,4.7545457
0,2.349615
1,4.301884
6,7.096527
1,5.6606603
1,4.974703
3,4.231181
2,5.5207095
1,7.7803135
0,2.5815685
6,4.511772
1,5.8323855
1,9.806642
9,5.5016603
7,8.21224
7,7.0681634
4,9.197815
25,11.867775
25,5.83782
0,0.95583117
16,9.4144125
0,2.968774
5,7.412979
0,-0.21594763
0,1.0242543
0,11.5595875
4,5.2689567
3,6.255864
4,6.787323
4,6.639668
5,6.5360518
10,11.987623
0,1.4277986
2,3.734646
7,8.120264
19,7.066733
10,16.776249
19,5.596075
17,6.825241
6,14.700677
13,2.3512738
1,6.6541967
25,8.410774
9,8.033246
6,1.4104428
21,6.685371
26,5.781287
12,4.583643
14,10.91758
2,7.813446
3,5.6157794
7,2.7359471
4,7.0891786
0,3.323762
0,2.5956519
3,3.9433746
8,22.326199
14,11.768441
7,6.2089386
0,4.7097855
3,4.415122
3,2.9342606
11,5.3204
17,6.29333
1,3.287943
17,8.805406
2,3.7975307
1,7.125355
19,6.3382344
57,20.163763
2,4.955458
30,4.30433
6,7.84517
39,36.586903
1,9.495201
8,15.94474
3,6.6613274
29,11.99036
0,5.9320745
2,3.024094
15,6.416311
9,1.3817103
12,5.2623906
13,4.6936564
1,2.0996964
6,3.405423
9,10.112927
15,17.013123
1,1.209118
6,9.880588
6,0.42725378
6,4.923544
5,4.6988854
1,4.0937567
5,6.7549095
4,9.253968
21,4.81379
7,12.229847
7,4.3475986
2,6.755665
6,2.198992
2,3.3282084
38,7.1554084
29,4.9569283
17,5.3907413
2,3.5593524
1,6.7848606
6,6.4888234
6,6.1308618
11,9.4607115
10,5.1535687
9,24.492872
5,5.0620766
17,7.8786235
15,4.9584875
1,2.7098765
5,6.7670717
1,7.7549744
11,10.6826725
13,4.9953265
6,8.94509
1,-4.50059
23,8.396125
23,16.339924
12,10.110038
1,13.255198
0,5.33111
5,3.1505542
47,9.623591
15,6.3752017
0,6.944061
3,8.402111
10,7.9115496
21,11.337652
17,14.936805
0,5.7698298
5,6.0132327
14,4.1566634
7,6.243957
7,6.431593
9,1.30107
23,8.051198
19,16.356743
3,2.3706348
4,3.429925
0,4.823739
1,10.4364195
0,3.827924
2,-2.5067556
3,7.768336
5,6.9317684
9,5.181589
8,10.125209
9,4.904647
3,5.6745954
0,4.4597325
0,0.61604434
0,5.00075
1,8.54324
3,1.0727776
2,6.71583
4,6.578154
3,8.605116
5,18.19259
0,3.9228926
1,5.541653
0,2.364375
0,2.266691
0,2.3959575
42,8.124579
1,-0.35996404
12,7.3833485
21,4.5708103
20,5.425667
25,33.37864
3,10.541874
2,2.4377654
13,7.1711154
41,10.841799
27,0.49690753
12,8.871888
8,5.247927
25,10.454607
49,18.492094
0,4.2501764
20,14.035777
3,8.251608
6,1.0550243
6,15.81373
2,4.082292
6,8.545277
7,4.8466196
14,13.299291
5,10.767255
7,10.220531
1,11.227797
5,10.037597
2,3.6338868
6,3.0230167
0,5.6349273
2,14.977613
27,5.220974
4,4.421446
9,5.931635
21,10.360785
17,2.582355
11,5.2406087
2,3.241675
1,7.11124
16,11.852203
10,3.3499413
8,7.620835
7,5.2144003
3,4.2133007
11,12.161764
1,5.888987
17,4.12566
18,5.9196453
11,17.173891
49,41.597717
36,37.382195
